loss before update	loss after update	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
146.101	145.776	1.4713611602783203	0	21.5862068966	12.7857470252	85.0	8.0	21.5862068966	12.7857470252	5008	5008
129.596	129.429	3.1029794216156006	1	21.6206896552	12.0087289893	96.0	9.0	21.6206896552	12.0087289893	5016	10024
88.2641	88.261	4.319110870361328	2	19.4379844961	9.38816419464	56.0	8.0	19.4379844961	9.38816419464	5015	15039
96.7531	96.6817	5.526591539382935	3	20.4489795918	9.82927992565	62.0	8.0	20.4489795918	9.82927992565	5010	20049
93.4411	93.4655	6.768723487854004	4	19.1183206107	9.71607074735	85.0	8.0	19.1183206107	9.71607074735	5009	25058
80.1423	80.0069	8.094455242156982	5	19.3243243243	8.77006948387	66.0	8.0	19.3243243243	8.77006948387	5005	30063
69.7487	69.8349	9.996174097061157	6	17.6232394366	8.2642720383	56.0	8.0	17.6232394366	8.2642720383	5005	35068
86.4067	86.412	11.354153871536255	7	17.4965034965	9.06146387923	94.0	8.0	17.4965034965	9.06146387923	5004	40072
50.7873	50.779	12.731099843978882	8	16.348534202	6.34710091568	44.0	8.0	16.348534202	6.34710091568	5019	45091
78.6196	78.5715	14.216701030731201	9	18.152173913	8.9283802302	62.0	8.0	18.152173913	8.9283802302	5010	50101
70.7512	70.7501	15.5468909740448	10	18.0647482014	8.35645499267	54.0	8.0	18.0647482014	8.35645499267	5022	55123
66.969	66.8951	16.928961992263794	11	17.4459930314	7.81558188372	54.0	9.0	17.4459930314	7.81558188372	5007	60130
71.5206	71.5255	18.099390268325806	12	17.5174825175	8.42851731634	67.0	8.0	17.5174825175	8.42851731634	5010	65140
80.1256	80.0426	19.454800367355347	13	17.7137809187	9.08690205102	62.0	8.0	17.7137809187	9.08690205102	5013	70153
69.0051	68.9827	21.19243025779724	14	17.4634146341	7.71562644742	80.0	9.0	17.4634146341	7.71562644742	5012	75165
75.7844	75.7796	22.437357425689697	15	17.6819787986	8.58986544193	69.0	9.0	17.6819787986	8.58986544193	5004	80169
67.2348	67.2466	23.653381824493408	16	17.2164948454	7.93516702322	55.0	8.0	17.2164948454	7.93516702322	5010	85179
76.1157	76.0832	25.061219215393066	17	17.543554007	8.54934550848	62.0	8.0	17.543554007	8.54934550848	5035	90214
79.5277	79.4788	26.31723141670227	18	18.0286738351	8.86816435918	52.0	8.0	18.0286738351	8.86816435918	5030	95244
93.2868	93.2403	27.513392210006714	19	19.9641434263	9.53723616509	74.0	9.0	19.9641434263	9.53723616509	5011	100255
91.5584	91.5294	29.217443704605103	20	19.8102766798	9.53688352421	57.0	8.0	19.8102766798	9.53688352421	5012	105267
106.782	106.585	30.698662281036377	21	20.048	10.5344053463	86.0	8.0	20.048	10.5344053463	5012	110279
89.7155	89.7684	31.940783262252808	22	20.076	9.2333213959	55.0	8.0	20.076	9.2333213959	5019	115298
104.183	104.237	33.429059982299805	23	20.1733870968	10.5474244591	66.0	8.0	20.1733870968	10.5474244591	5003	120301
102.961	102.965	35.31468343734741	24	20.4367346939	10.1900850946	66.0	8.0	20.4367346939	10.1900850946	5007	125308
121.38	121.362	36.97570514678955	25	21.3531914894	11.4251840353	77.0	8.0	21.3531914894	11.4251840353	5018	130326
114.66	114.558	38.56875514984131	26	20.9958158996	10.9328486291	74.0	8.0	20.9958158996	10.9328486291	5018	135344
133.534	133.514	40.1867036819458	27	21.2372881356	11.7496324978	113.0	8.0	21.2372881356	11.7496324978	5012	140356
125.814	125.732	41.46829628944397	28	21.6120689655	11.6210062118	73.0	8.0	21.6120689655	11.6210062118	5014	145370
111.995	111.946	42.724409103393555	29	19.7204724409	11.00414266	78.0	8.0	19.7204724409	11.00414266	5009	150379
101.922	101.859	44.00946259498596	30	20.633744856	10.0403308711	75.0	8.0	20.633744856	10.0403308711	5014	155393
127.841	127.718	45.51098275184631	31	21.0756302521	11.5352289512	101.0	9.0	21.0756302521	11.5352289512	5016	160409
97.5228	97.5773	47.109288930892944	32	20.7603305785	9.71539188917	56.0	8.0	20.7603305785	9.71539188917	5024	165433
