loss before update	loss after update	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
64.3834	64.1829	0.5635814666748047	0	17.8771929825	6.92078024057	43.0	10.0	17.8771929825	6.92078024057	1019	1019
155.977	155.071	0.921727180480957	1	22.8181818182	12.8315533093	82.0	8.0	22.8181818182	12.8315533093	1004	2023
95.8087	95.8283	1.2382948398590088	2	20.5714285714	9.59166304663	49.0	9.0	20.5714285714	9.59166304663	1008	3031
76.4475	76.3533	1.4826815128326416	3	18.5740740741	8.31242232345	44.0	10.0	18.5740740741	8.31242232345	1003	4034
133.008	132.904	1.8004746437072754	4	23.3255813953	11.9703527764	57.0	10.0	23.3255813953	11.9703527764	1003	5037
89.0846	89.055	2.038369655609131	5	20.8958333333	8.65601809758	46.0	9.0	20.8958333333	8.65601809758	1003	6040
122.213	122.018	2.4051079750061035	6	20.0196078431	11.9828148123	58.0	8.0	20.0196078431	11.9828148123	1021	7061
79.9418	79.8023	2.6757631301879883	7	19.4230769231	8.28424397425	46.0	9.0	19.4230769231	8.28424397425	1010	8071
97.7882	97.3357	2.9718031883239746	8	20.9375	10.0299681164	46.0	9.0	20.9375	10.0299681164	1005	9076
78.4558	78.6211	3.4229981899261475	9	19.1320754717	8.3146557034	43.0	9.0	19.1320754717	8.3146557034	1014	10090
66.1512	66.1552	3.724632501602173	10	18.0	7.43063158246	45.0	9.0	18.0	7.43063158246	1008	11098
74.5048	74.5533	4.024488925933838	11	18.4909090909	8.03825563907	51.0	9.0	18.4909090909	8.03825563907	1017	12115
78.4953	78.5277	4.330528259277344	12	18.3636363636	8.79951163183	46.0	8.0	18.3636363636	8.79951163183	1010	13125
95.9607	95.8188	4.6966259479522705	13	18.8518518519	9.83268812838	61.0	9.0	18.8518518519	9.83268812838	1018	14143
66.4194	66.3889	4.932048082351685	14	18.2727272727	7.51593348815	43.0	9.0	18.2727272727	7.51593348815	1005	15148
64.4126	64.3902	5.233381986618042	15	17.5789473684	7.34356710593	43.0	9.0	17.5789473684	7.34356710593	1002	16150
48.8061	48.8095	5.473745584487915	16	16.5573770492	5.54423224197	31.0	10.0	16.5573770492	5.54423224197	1010	17160
126.94	126.881	5.763651609420776	17	20.5102040816	11.8012839996	77.0	9.0	20.5102040816	11.8012839996	1005	18165
89.7192	89.6446	6.148089170455933	18	19.8039215686	9.54456956341	50.0	9.0	19.8039215686	9.54456956341	1010	19175
65.7913	65.7467	6.485483169555664	19	18.0714285714	7.34326013347	48.0	9.0	18.0714285714	7.34326013347	1012	20187
136.443	136.1	6.801015138626099	20	21.6530612245	12.4712747829	62.0	9.0	21.6530612245	12.4712747829	1061	21248
93.5508	93.617	7.179787874221802	21	18.6909090909	9.65189143456	72.0	9.0	18.6909090909	9.65189143456	1028	22276
80.0255	79.8844	7.470859527587891	22	18.2909090909	8.80015026168	49.0	9.0	18.2909090909	8.80015026168	1006	23282
77.6757	77.6613	7.7426934242248535	23	19.0	8.33949457769	48.0	11.0	19.0	8.33949457769	1007	24289
89.322	89.1402	8.014697790145874	24	20.06	9.36677105517	55.0	8.0	20.06	9.36677105517	1003	25292
59.12	59.1395	8.265274047851562	25	17.0508474576	6.86040896348	41.0	9.0	17.0508474576	6.86040896348	1006	26298
120.73	120.73	8.617098331451416	26	20.5306122449	11.7283922743	69.0	9.0	20.5306122449	11.7283922743	1006	27304
59.3099	59.2178	8.981443405151367	27	17.8245614035	6.89042765209	42.0	10.0	17.8245614035	6.89042765209	1016	28320
83.1976	83.1243	9.35971999168396	28	17.6140350877	9.01996690772	52.0	8.0	17.6140350877	9.01996690772	1004	29324
124.566	124.551	9.681055545806885	29	19.3269230769	11.914311294	76.0	9.0	19.3269230769	11.914311294	1005	30329
69.7485	69.7419	10.050915479660034	30	17.6896551724	7.74642719993	56.0	9.0	17.6896551724	7.74642719993	1026	31355
61.696	61.6817	10.34949517250061	31	17.6724137931	6.93165634541	43.0	9.0	17.6724137931	6.93165634541	1025	32380
61.6036	61.5592	10.641464710235596	32	17.1525423729	7.1729566495	40.0	8.0	17.1525423729	7.1729566495	1012	33392
81.4287	81.4399	11.031982898712158	33	19.3846153846	8.92092149033	47.0	9.0	19.3846153846	8.92092149033	1008	34400
100.318	100.31	11.423266410827637	34	18.9433962264	10.7289330113	55.0	9.0	18.9433962264	10.7289330113	1004	35404
60.5122	60.5033	11.772143602371216	35	16.4590163934	7.25998186895	51.0	8.0	16.4590163934	7.25998186895	1004	36408
95.523	95.3563	12.084412097930908	36	17.5614035088	9.68090459718	69.0	10.0	17.5614035088	9.68090459718	1001	37409
