loss before update	loss after update	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
379.976	380.067	25.25605583190918	56	34.6551724138	22.8989923917	114.0	12.0	34.6551724138	22.8989923917	1005	58385
540.07	539.986	25.694424629211426	57	40.12	28.0974304875	122.0	13.0	40.12	28.0974304875	1003	59388
288.856	288.787	26.19299626350403	58	36.25	19.6043453638	79.0	13.0	36.25	19.6043453638	1015	60403
289.761	289.683	26.723442792892456	59	35.3103448276	18.7563386036	80.0	12.0	35.3103448276	18.7563386036	1024	61427
265.395	265.4	27.066800832748413	60	35.8214285714	17.9544136464	68.0	12.0	35.8214285714	17.9544136464	1003	62430
262.099	262.083	27.408199548721313	61	36.6785714286	17.1881470194	78.0	14.0	36.6785714286	17.1881470194	1027	63457
498.033	497.815	27.967250108718872	62	39.8846153846	26.9348600589	114.0	13.0	39.8846153846	26.9348600589	1037	64494
552.938	551.448	28.592461347579956	63	36.7857142857	26.1975423368	156.0	13.0	36.7857142857	26.1975423368	1030	65524
449.665	449.931	29.04132866859436	64	41.44	24.2422441205	117.0	13.0	41.44	24.2422441205	1036	66560
309.304	309.333	29.382734775543213	65	37.1481481481	19.7666080263	86.0	12.0	37.1481481481	19.7666080263	1003	67563
222.588	222.457	29.890578746795654	66	34.7586206897	14.7803578241	80.0	19.0	34.7586206897	14.7803578241	1008	68571
251.599	251.655	30.255300045013428	67	34.1666666667	16.8722322833	88.0	13.0	34.1666666667	16.8722322833	1025	69596
325.745	325.608	30.587417602539062	68	37.2222222222	19.7546681465	89.0	15.0	37.2222222222	19.7546681465	1005	70601
236.654	236.487	30.90950584411621	69	35.724137931	15.3261024843	85.0	14.0	35.724137931	15.3261024843	1036	71637
362.374	362.288	31.463033199310303	70	45.4347826087	19.2259473379	79.0	18.0	45.4347826087	19.2259473379	1045	72682
220.296	220.254	31.794160842895508	71	36.0344827586	14.0233370976	61.0	15.0	36.0344827586	14.0233370976	1045	73727
334.129	334.062	32.394487142562866	72	39.1538461538	20.8910954673	88.0	14.0	39.1538461538	20.8910954673	1018	74745
339.647	339.527	32.879106283187866	73	43.7916666667	17.3108327516	102.0	17.0	43.7916666667	17.3108327516	1051	75796
788.159	786.961	33.55340790748596	74	49.7619047619	33.7454120506	149.0	18.0	49.7619047619	33.7454120506	1045	76841
272.951	272.326	34.09586477279663	75	36.8214285714	15.8701282096	92.0	18.0	36.8214285714	15.8701282096	1031	77872
401.581	401.574	34.73191285133362	76	46.5217391304	20.8636767055	91.0	13.0	46.5217391304	20.8636767055	1070	78942
450.58	450.72	35.2184796333313	77	44.347826087	23.6157808249	120.0	11.0	44.347826087	23.6157808249	1020	79962
411.122	411.044	36.01378631591797	78	45.6086956522	21.224963011	103.0	14.0	45.6086956522	21.224963011	1049	81011
347.439	347.486	36.42817044258118	79	39.1851851852	20.638039379	102.0	11.0	39.1851851852	20.638039379	1058	82069
247.523	247.181	36.749791383743286	80	35.4482758621	15.7668053898	83.0	11.0	35.4482758621	15.7668053898	1028	83097
385.967	386.065	37.12861704826355	81	39.0	22.2676032353	107.0	15.0	39.0	22.2676032353	1014	84111
277.199	277.138	37.476839542388916	82	38.6923076923	16.8243624425	75.0	14.0	38.6923076923	16.8243624425	1006	85117
340.847	340.823	38.01740479469299	83	37.6666666667	21.051963927	81.0	13.0	37.6666666667	21.051963927	1017	86134
293.412	293.308	38.529165267944336	84	36.8928571429	18.8515616741	88.0	12.0	36.8928571429	18.8515616741	1033	87167
214.941	214.968	38.85034155845642	85	31.75	15.6724280187	75.0	12.0	31.75	15.6724280187	1016	88183
305.712	305.681	39.18748998641968	86	35.5517241379	18.3858757763	101.0	19.0	35.5517241379	18.3858757763	1031	89214
382.34	382.09	39.83964467048645	87	37.4444444444	23.0335236097	104.0	12.0	37.4444444444	23.0335236097	1011	90225
325.487	325.447	40.41785383224487	88	38.6153846154	19.9597227572	100.0	10.0	38.6153846154	19.9597227572	1004	91229
188.375	188.41	40.8823504447937	89	32.2903225806	13.711764547	62.0	12.0	32.2903225806	13.711764547	1001	92230
237.733	237.675	41.26890802383423	90	31.875	17.2314211544	83.0	10.0	31.875	17.2314211544	1020	93250
550.421	549.475	41.72386598587036	91	40.3846153846	28.7242552599	124.0	12.0	40.3846153846	28.7242552599	1050	94300
401.333	401.488	42.39298987388611	92	40.64	22.5794242619	101.0	14.0	40.64	22.5794242619	1016	95316
373.33	373.023	43.01954460144043	93	37.5925925926	22.8542228196	99.0	13.0	37.5925925926	22.8542228196	1015	96331
335.552	335.198	43.39807653427124	94	39.5	20.0081714076	90.0	13.0	39.5	20.0081714076	1027	97358
445.234	444.987	43.8123779296875	95	45.2173913043	23.9999212349	91.0	17.0	45.2173913043	23.9999212349	1040	98398
396.661	396.447	44.29738974571228	96	41.3076923077	22.5555199295	103.0	12.0	41.3076923077	22.5555199295	1074	99472
272.438	272.122	44.84444713592529	97	39.7692307692	15.838870619	81.0	18.0	39.7692307692	15.838870619	1034	100506
396.631	395.716	45.528271436691284	98	39.2592592593	22.7865987136	109.0	10.0	39.2592592593	22.7865987136	1060	101566
520.603	519.757	46.08901882171631	99	50.7	24.6030485916	109.0	12.0	50.7	24.6030485916	1014	102580
