loss before update	loss after update	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
237.604	236.5	0.5631513595581055	0	20.8958333333	11.2402542664	75.0	10.0	20.8958333333	11.2402542664	1003	1003
117.958	117.748	0.9319934844970703	1	18.0178571429	6.96032396472	42.0	9.0	18.0178571429	6.96032396472	1009	2012
116.461	116.542	1.2331745624542236	2	17.6842105263	7.07145954992	44.0	9.0	17.6842105263	7.07145954992	1008	3020
132.815	132.785	1.4978396892547607	3	18.3818181818	8.45843507789	43.0	9.0	18.3818181818	8.45843507789	1011	4031
103.212	103.205	1.751723289489746	4	17.5964912281	7.01091792454	39.0	8.0	17.5964912281	7.01091792454	1003	5034
76.4282	76.7198	1.9934394359588623	5	15.84375	5.27440384664	35.0	9.0	15.84375	5.27440384664	1014	6048
76.4852	76.4894	2.2352442741394043	6	14.9402985075	6.33606261515	44.0	8.0	14.9402985075	6.33606261515	1001	7049
89.4029	89.4527	2.640822649002075	7	14.2253521127	6.26683014668	59.0	9.0	14.2253521127	6.26683014668	1010	8059
52.0436	52.025	2.876037836074829	8	13.8219178082	4.2950830944	29.0	8.0	13.8219178082	4.2950830944	1009	9068
63.8999	63.7902	3.18068265914917	9	15.0447761194	5.86268960695	35.0	8.0	15.0447761194	5.86268960695	1008	10076
58.0034	58.01	3.5155014991760254	10	13.9166666667	4.93499408983	34.0	8.0	13.9166666667	4.93499408983	1002	11078
66.9203	66.9092	3.7995262145996094	11	14.6376811594	5.66957559052	45.0	9.0	14.6376811594	5.66957559052	1010	12088
78.6	78.582	4.110917329788208	12	15.734375	6.44748542917	41.0	9.0	15.734375	6.44748542917	1007	13095
59.5649	59.5592	4.431442737579346	13	14.2112676056	5.72101510976	38.0	8.0	14.2112676056	5.72101510976	1009	14104
64.8195	64.7755	4.747693777084351	14	14.3285714286	5.61304966401	48.0	8.0	14.3285714286	5.61304966401	1003	15107
70.8982	70.7592	5.036669492721558	15	15.1666666667	5.63157584204	31.0	8.0	15.1666666667	5.63157584204	1001	16108
53.6721	53.6278	5.268847465515137	16	14.1126760563	4.34287272931	31.0	8.0	14.1126760563	4.34287272931	1002	17110
56.5001	56.5509	5.504754304885864	17	13.9583333333	5.41458293254	33.0	8.0	13.9583333333	5.41458293254	1005	18115
55.0307	55.0287	5.752681016921997	18	13.8082191781	5.12222536785	35.0	8.0	13.8082191781	5.12222536785	1008	19123
68.4385	68.454	6.088133811950684	19	15.196969697	5.89354988196	34.0	8.0	15.196969697	5.89354988196	1003	20126
62.8965	62.8865	6.375590085983276	20	14.7941176471	5.40848685898	39.0	9.0	14.7941176471	5.40848685898	1006	21132
58.6627	58.6408	6.675718784332275	21	14.0138888889	5.4198530514	36.0	8.0	14.0138888889	5.4198530514	1009	22141
75.4852	75.2729	6.93549656867981	22	14.0416666667	6.08147802759	54.0	8.0	14.0416666667	6.08147802759	1011	23152
62.4813	62.5151	7.277644872665405	23	15.2575757576	5.08506609135	33.0	9.0	15.2575757576	5.08506609135	1007	24159
57.1077	57.1182	7.535412549972534	24	14.1549295775	5.3750804444	39.0	8.0	14.1549295775	5.3750804444	1005	25164
86.147	86.1495	7.909445285797119	25	16.0	6.6928058984	40.0	8.0	16.0	6.6928058984	1008	26172
65.4035	65.3579	8.24517273902893	26	15.0	5.11946825597	31.0	9.0	15.0	5.11946825597	1005	27177
65.3798	65.2909	8.548136711120605	27	14.3714285714	5.24314907712	38.0	9.0	14.3714285714	5.24314907712	1006	28183
95.2721	95.0355	8.802541494369507	28	16.4262295082	7.12984725285	40.0	9.0	16.4262295082	7.12984725285	1002	29185
76.6035	76.6433	9.053345203399658	29	15.2878787879	6.21036560558	38.0	8.0	15.2878787879	6.21036560558	1009	30194
53.5069	53.5249	9.286615371704102	30	13.8493150685	4.08696971468	33.0	9.0	13.8493150685	4.08696971468	1011	31205
84.3183	83.9579	9.529577493667603	31	15.4923076923	5.9926187339	39.0	9.0	15.4923076923	5.9926187339	1007	32212
83.9542	84.0747	9.777323007583618	32	16.4918032787	5.87750072573	41.0	8.0	16.4918032787	5.87750072573	1006	33218
82.2199	82.0903	10.017460584640503	33	15.4153846154	5.88843013608	35.0	9.0	15.4153846154	5.88843013608	1002	34220
108.996	109.106	10.428105354309082	34	17.2931034483	7.76377223611	42.0	8.0	17.2931034483	7.76377223611	1003	35223
122.815	122.777	10.74749231338501	35	17.0338983051	7.87823885872	46.0	9.0	17.0338983051	7.87823885872	1005	36228
131.07	131.1	11.142015218734741	36	18.2909090909	8.52093193211	48.0	8.0	18.2909090909	8.52093193211	1006	37234
92.991	92.3749	11.460971355438232	37	17.0508474576	6.98041747286	43.0	9.0	17.0508474576	6.98041747286	1006	38240
99.6291	99.6642	11.777098894119263	38	16.3064516129	6.81693505455	40.0	9.0	16.3064516129	6.81693505455	1011	39251
94.9638	94.7336	12.149600982666016	39	16.6721311475	6.84421812099	40.0	8.0	16.6721311475	6.84421812099	1017	40268
80.0414	80.0558	12.483471870422363	40	15.2878787879	5.66425568545	38.0	8.0	15.2878787879	5.66425568545	1009	41277
144.177	143.589	12.75529932975769	41	17.4482758621	9.24227993553	68.0	9.0	17.4482758621	9.24227993553	1012	42289
71.9499	71.7039	13.135273218154907	42	15.0447761194	5.61031256165	37.0	9.0	15.0447761194	5.61031256165	1008	43297
103.074	103.04	13.485136032104492	43	16.7666666667	7.88958525878	42.0	8.0	16.7666666667	7.88958525878	1006	44303
68.7843	68.8255	13.777369022369385	44	14.7794117647	5.77989819836	42.0	9.0	14.7794117647	5.77989819836	1005	45308
68.8879	68.8076	14.105966567993164	45	15.2727272727	5.9710043177	33.0	8.0	15.2727272727	5.9710043177	1008	46316
62.0584	62.1592	14.342493057250977	46	13.9166666667	5.29871577733	35.0	8.0	13.9166666667	5.29871577733	1002	47318
48.1324	48.0492	14.595246315002441	47	14.3714285714	3.95030352748	28.0	8.0	14.3714285714	3.95030352748	1006	48324
64.5904	64.6684	14.934383153915405	48	14.4	5.86856030045	35.0	8.0	14.4	5.86856030045	1008	49332
57.7102	57.7003	15.3040132522583	49	13.7534246575	5.82103135878	40.0	8.0	13.7534246575	5.82103135878	1004	50336
60.6397	60.7076	15.650723934173584	50	14.4857142857	5.8180577445	37.0	9.0	14.4857142857	5.8180577445	1014	51350
50.3188	50.3968	15.909020185470581	51	13.4266666667	4.85296701914	43.0	9.0	13.4266666667	4.85296701914	1007	52357
53.2186	53.2212	16.14388132095337	52	13.9166666667	5.0819670295	34.0	8.0	13.9166666667	5.0819670295	1002	53359
36.0085	35.9709	16.41860342025757	53	13.2368421053	4.22046524329	28.0	8.0	13.2368421053	4.22046524329	1006	54365
33.0275	32.9297	16.73997187614441	54	12.4567901235	4.45567853174	33.0	8.0	12.4567901235	4.45567853174	1009	55374
44.9334	44.8476	17.073262929916382	55	13.7671232877	4.72684130375	36.0	9.0	13.7671232877	4.72684130375	1005	56379
40.8697	40.7796	17.329122066497803	56	14.2112676056	4.71412469422	29.0	8.0	14.2112676056	4.71412469422	1009	57388
41.6613	41.7451	17.64205813407898	57	12.8974358974	4.36063316853	32.0	8.0	12.8974358974	4.36063316853	1006	58394
37.8825	37.8838	17.908963441848755	58	13.0128205128	4.81582218596	35.0	8.0	13.0128205128	4.81582218596	1015	59409
