loss before update	loss after update	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
83.7533	83.7335	1.523864984512329	0	19.1762452107	8.96606901403	62.0	8.0	19.1762452107	8.96606901403	5005	5005
84.759	84.6738	2.8395180702209473	1	18.7425373134	9.32602582782	64.0	8.0	18.7425373134	9.32602582782	5023	10028
55.9695	55.9754	4.0221123695373535	2	16.5894039735	7.33518376299	46.0	8.0	16.5894039735	7.33518376299	5010	15038
41.0785	41.1893	5.410848617553711	3	15.2492401216	5.87239234246	49.0	8.0	15.2492401216	5.87239234246	5017	20055
33.4043	33.3728	6.662150859832764	4	14.8961424332	5.26884493594	38.0	8.0	14.8961424332	5.26884493594	5020	25075
30.7197	30.8313	7.84525465965271	5	14.2215909091	5.14028096295	43.0	8.0	14.2215909091	5.14028096295	5006	30081
26.1626	26.1714	9.32619833946228	6	13.1020942408	4.84065957726	57.0	8.0	13.1020942408	4.84065957726	5005	35086
28.0032	28.0849	10.413973093032837	7	13.6059782609	5.06797995084	39.0	8.0	13.6059782609	5.06797995084	5007	40093
23.5226	23.5126	11.935366153717041	8	13.5161290323	4.90361486855	38.0	8.0	13.5161290323	4.90361486855	5028	45121
22.2428	22.2636	13.273673057556152	9	12.9559585492	4.66611956015	37.0	8.0	12.9559585492	4.66611956015	5001	50122
20.9874	21.0023	14.428258180618286	10	12.9638242894	4.16131238617	35.0	8.0	12.9638242894	4.16131238617	5017	55139
18.5707	18.5599	15.50909972190857	11	12.9559585492	4.40508752489	41.0	8.0	12.9559585492	4.40508752489	5001	60140
22.6405	22.6389	16.597614765167236	12	12.9844559585	4.87350528055	50.0	8.0	12.9844559585	4.87350528055	5012	65152
17.3708	17.3737	17.6740403175354	13	12.7576530612	3.97953214895	30.0	8.0	12.7576530612	3.97953214895	5001	70153
19.2045	19.2077	18.77881932258606	14	12.8666666667	4.45405797881	44.0	8.0	12.8666666667	4.45405797881	5018	75171
17.1095	17.1046	20.28543519973755	15	12.727735369	4.15288847162	38.0	8.0	12.727735369	4.15288847162	5002	80173
16.3068	16.3064	21.586722373962402	16	12.5954773869	3.74228582073	28.0	8.0	12.5954773869	3.74228582073	5013	85186
16.7562	16.7555	22.680743932724	17	12.5363408521	3.83925870614	33.0	8.0	12.5363408521	3.83925870614	5002	90188
18.848	18.8426	23.832496643066406	18	12.9379844961	4.56039336779	39.0	8.0	12.9379844961	4.56039336779	5007	95195
16.747	16.7403	25.005429983139038	19	12.6954314721	4.26514970091	41.0	8.0	12.6954314721	4.26514970091	5002	100197
15.641	15.6375	26.446473360061646	20	12.6464646465	3.88811483835	36.0	8.0	12.6464646465	3.88811483835	5008	105205
15.6508	15.6495	27.741386890411377	21	12.1210653753	4.08266480275	44.0	8.0	12.1210653753	4.08266480275	5006	110211
17.3283	17.3257	28.91488003730774	22	12.506234414	4.34435294706	41.0	8.0	12.506234414	4.34435294706	5015	115226
15.3936	15.3946	30.386274814605713	23	12.1626213592	3.9548742106	46.0	8.0	12.1626213592	3.9548742106	5011	120237
13.3083	13.3062	31.558709621429443	24	12.3226600985	3.43723866972	30.0	8.0	12.3226600985	3.43723866972	5003	125240
16.8734	16.8635	32.79290747642517	25	12.396039604	4.01871662663	36.0	8.0	12.396039604	4.01871662663	5008	130248
13.9996	14.0011	33.886961460113525	26	12.0119904077	3.61483091072	32.0	8.0	12.0119904077	3.61483091072	5009	135257
15.7866	15.785	34.99760174751282	27	12.447761194	3.92130390827	37.0	8.0	12.447761194	3.92130390827	5004	140261
