loss before update	loss after update	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
69.7599	69.8464	0.4997060298919678	0	18.1929824561	7.58678120152	42.0	8.0	18.1929824561	7.58678120152	1037	1037
94.2141	94.0829	0.9116559028625488	1	21.5833333333	9.2530025157	42.0	9.0	21.5833333333	9.2530025157	1036	2073
80.163	79.894	1.3098163604736328	2	19.25	8.23191490948	53.0	10.0	19.25	8.23191490948	1001	3074
114.418	114.139	1.596850872039795	3	22.6666666667	10.5430335082	56.0	9.0	22.6666666667	10.5430335082	1020	4094
123.391	123.522	1.9167146682739258	4	20.5306122449	11.7666114291	65.0	8.0	20.5306122449	11.7666114291	1006	5100
89.9388	89.968	2.1713712215423584	5	18.5925925926	9.60038293704	56.0	8.0	18.5925925926	9.60038293704	1004	6104
91.6423	91.5546	2.418215274810791	6	19.4423076923	9.71203349843	50.0	8.0	19.4423076923	9.71203349843	1011	7115
95.887	95.7797	2.6720192432403564	7	20.04	9.86095330077	52.0	9.0	20.04	9.86095330077	1002	8117
95.6562	95.4723	2.907076358795166	8	19.7254901961	9.30544523568	65.0	9.0	19.7254901961	9.30544523568	1006	9123
70.4733	70.4037	3.204838991165161	9	18.1071428571	7.73599788426	46.0	10.0	18.1071428571	7.73599788426	1014	10137
105.129	105.061	3.5327706336975098	10	20.4693877551	10.5600364115	53.0	9.0	20.4693877551	10.5600364115	1003	11140
119.746	119.11	3.791633129119873	11	20.7142857143	11.3569182368	56.0	9.0	20.7142857143	11.3569182368	1015	12155
96.694	96.8109	4.041825294494629	12	20.08	9.80375438289	56.0	9.0	20.08	9.80375438289	1004	13159
114.179	114.308	4.338203191757202	13	21.8936170213	11.0669799116	52.0	10.0	21.8936170213	11.0669799116	1029	14188
136.328	135.9	4.717572450637817	14	21.7826086957	12.2117424663	76.0	8.0	21.7826086957	12.2117424663	1002	15190
96.1278	96.2177	5.021392107009888	15	22.8	8.54686427229	41.0	11.0	22.8	8.54686427229	1026	16216
103.49	103.531	5.289931297302246	16	22.0652173913	9.32598560804	64.0	9.0	22.0652173913	9.32598560804	1015	17231
114.3	114.228	5.560436010360718	17	22.9318181818	10.7373556235	54.0	9.0	22.9318181818	10.7373556235	1009	18240
109.093	109.004	5.819028377532959	18	23.25	9.95929214352	49.0	10.0	23.25	9.95929214352	1023	19263
135.849	135.653	6.25867772102356	19	23.4651162791	12.1279014025	66.0	10.0	23.4651162791	12.1279014025	1009	20272
218.317	217.91	6.749037027359009	20	25.45	16.1986882185	85.0	10.0	25.45	16.1986882185	1018	21290
173.361	173.287	7.210418701171875	21	26.3684210526	14.2467374892	62.0	9.0	26.3684210526	14.2467374892	1002	22292
219.595	219.402	7.565479040145874	22	30.2058823529	15.4573025037	82.0	11.0	30.2058823529	15.4573025037	1027	23319
140.268	140.219	7.850118637084961	23	23.3488372093	12.1633909763	73.0	9.0	23.3488372093	12.1633909763	1004	24323
149.329	149.199	8.293392419815063	24	23.4090909091	12.9848131254	74.0	9.0	23.4090909091	12.9848131254	1030	25353
129.593	129.399	8.59107232093811	25	23.4651162791	11.7836087125	67.0	9.0	23.4651162791	11.7836087125	1009	26362
113.68	113.636	8.835522413253784	26	22.4444444444	10.7838470883	61.0	9.0	22.4444444444	10.7838470883	1010	27372
169.07	169.09	9.15694546699524	27	27.0810810811	13.7651702621	64.0	11.0	27.0810810811	13.7651702621	1002	28374
117.486	117.369	9.419129848480225	28	22.3043478261	11.1079085912	65.0	10.0	22.3043478261	11.1079085912	1026	29400
164.452	164.252	9.764569759368896	29	25.6923076923	14.0021131119	69.0	10.0	25.6923076923	14.0021131119	1002	30402
157.829	157.936	10.552499055862427	30	26.6666666667	13.0272561082	61.0	12.0	26.6666666667	13.0272561082	1040	31442
416.372	415.253	11.194353818893433	31	28.8285714286	22.7426417793	127.0	12.0	28.8285714286	22.7426417793	1009	32451
133.147	133.098	11.474173545837402	32	23.3023255814	12.3034025994	62.0	9.0	23.3023255814	12.3034025994	1002	33453
