loss before update	loss after update	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
80.0277	80.1577	0.5609016418457031	0	19.0754716981	8.38428236734	52.0	10.0	19.0754716981	8.38428236734	1011	1011
70.0178	69.8985	0.8273537158966064	1	18.0178571429	7.93835866318	40.0	9.0	18.0178571429	7.93835866318	1009	2020
73.7395	73.6618	1.0982649326324463	2	18.6296296296	8.27154044567	42.0	9.0	18.6296296296	8.27154044567	1006	3026
74.4445	74.0335	1.4762811660766602	3	18.1607142857	8.23055454154	49.0	9.0	18.1607142857	8.23055454154	1017	4043
101.552	101.548	1.7775845527648926	4	19.9803921569	10.1835896365	65.0	8.0	19.9803921569	10.1835896365	1019	5062
100.125	100.127	2.0486838817596436	5	19.320754717	10.5379343236	50.0	9.0	19.320754717	10.5379343236	1024	6086
54.2923	54.2671	2.3537750244140625	6	17.5789473684	5.69686700115	31.0	9.0	17.5789473684	5.69686700115	1002	7088
166.027	165.385	2.7488503456115723	7	21.4285714286	13.8873014966	81.0	9.0	21.4285714286	13.8873014966	1050	8138
104.507	104.605	3.1832849979400635	8	21.4893617021	9.9442538533	60.0	10.0	21.4893617021	9.9442538533	1010	9148
119.339	119.233	3.623236894607544	9	20.8571428571	11.4178521158	66.0	9.0	20.8571428571	11.4178521158	1022	10170
109.171	109.039	4.043678283691406	10	21.125	10.6294108491	54.0	8.0	21.125	10.6294108491	1014	11184
195.755	195.357	4.353775978088379	11	25.525	15.7432326731	76.0	9.0	25.525	15.7432326731	1021	12205
167.317	166.715	4.6870527267456055	12	23.7209302326	13.8636643725	80.0	10.0	23.7209302326	13.8636643725	1020	13225
223.039	222.771	5.217198133468628	13	28.3611111111	16.1023683175	87.0	12.0	28.3611111111	16.1023683175	1021	14246
134.624	134.61	5.489793062210083	14	22.8888888889	11.6527959873	68.0	11.0	22.8888888889	11.6527959873	1030	15276
222.512	222.377	5.8304126262664795	15	26.725	16.4757207733	93.0	10.0	26.725	16.4757207733	1069	16345
185.879	185.9	6.296748161315918	16	27.2972972973	14.3260580287	80.0	11.0	27.2972972973	14.3260580287	1010	17355
149.413	149.53	6.627975225448608	17	26.5	12.0585195914	68.0	10.0	26.5	12.0585195914	1007	18362
103.34	103.327	7.011168479919434	18	23.3953488372	9.40593463052	48.0	10.0	23.3953488372	9.40593463052	1006	19368
215.523	215.291	7.43135404586792	19	27.1891891892	16.723244606	74.0	11.0	27.1891891892	16.723244606	1006	20374
