loss before update	loss after update	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
209.318	208.938	2.0389022827148438	0	26.5343915344	15.8282826456	106.0	9.0	26.5343915344	15.8282826456	5015	5015
132.431	132.297	3.687501907348633	1	23.4279069767	11.4161518703	81.0	10.0	23.4279069767	11.4161518703	5037	10052
150.587	150.681	5.039600610733032	2	22.2266666667	12.978176554	97.0	8.0	22.2266666667	12.978176554	5001	15053
120.988	121.057	6.30517840385437	3	22.5720720721	11.1558062382	69.0	9.0	22.5720720721	11.1558062382	5011	20064
95.4027	95.3947	8.093436002731323	4	19.6929133858	9.65956896629	76.0	8.0	19.6929133858	9.65956896629	5002	25066
78.0004	78.0473	9.426375389099121	5	18.6753731343	8.49072309006	56.0	8.0	18.6753731343	8.49072309006	5005	30071
85.3431	85.3686	10.80871033668518	6	19.60546875	8.8831723693	57.0	8.0	19.60546875	8.8831723693	5019	35090
92.788	92.7446	12.59521484375	7	19.3243243243	9.83782723068	64.0	8.0	19.3243243243	9.83782723068	5005	40095
100.907	100.839	13.877007007598877	8	19.5058365759	10.1456784316	84.0	8.0	19.5058365759	10.1456784316	5013	45108
94.5208	94.5295	15.344405174255371	9	19.59765625	9.77352102657	68.0	8.0	19.59765625	9.77352102657	5017	50125
89.9697	89.9645	16.771771907806396	10	19.1800766284	9.64395596133	56.0	8.0	19.1800766284	9.64395596133	5006	55131
94.9805	94.9812	18.207441091537476	11	19.546875	9.81218898791	72.0	8.0	19.546875	9.81218898791	5004	60135
93.54	93.5563	19.550367832183838	12	19.7362204724	9.77126729014	59.0	8.0	19.7362204724	9.77126729014	5013	65148
89.2426	89.2343	21.05955219268799	13	19.4902723735	9.37216378492	73.0	8.0	19.4902723735	9.37216378492	5009	70157
97.0353	96.9769	22.50071430206299	14	18.9734848485	9.99295478983	68.0	8.0	18.9734848485	9.99295478983	5009	75166
87.9699	87.9265	23.866653442382812	15	19.6274509804	9.12862505875	73.0	8.0	19.6274509804	9.12862505875	5005	80171
82.5857	82.5903	25.45787739753723	16	18.7947761194	8.84647511525	60.0	8.0	18.7947761194	8.84647511525	5037	85208
82.041	81.9208	26.872485637664795	17	19.1915708812	8.94179164162	68.0	8.0	19.1915708812	8.94179164162	5009	90217
78.5942	78.6199	28.389009475708008	18	18.4575645756	8.4938141139	64.0	9.0	18.4575645756	8.4938141139	5002	95219
102.877	102.904	30.04129719734192	19	20.4653061224	10.4578756773	77.0	8.0	20.4653061224	10.4578756773	5014	100233
85.3574	85.3441	31.798471212387085	20	19.3590733591	9.09019714216	52.0	8.0	19.3590733591	9.09019714216	5014	105247
84.5396	84.5129	33.08480620384216	21	19.8458498024	8.85388375118	59.0	9.0	19.8458498024	8.85388375118	5021	110268
89.131	89.0837	34.59497046470642	22	18.9431818182	9.59642999578	66.0	8.0	18.9431818182	9.59642999578	5001	115269
76.435	76.3715	35.834505796432495	23	18.9545454545	8.60176482629	55.0	8.0	18.9545454545	8.60176482629	5004	120273
69.6251	69.5965	37.50435161590576	24	18.0938628159	8.05387086941	55.0	8.0	18.0938628159	8.05387086941	5012	125285
96.0511	96.0717	39.11862826347351	25	19.55078125	10.1510736508	68.0	8.0	19.55078125	10.1510736508	5005	130290
60.797	60.7979	40.46108055114746	26	17.1638225256	7.22531965323	49.0	8.0	17.1638225256	7.22531965323	5029	135319
68.9347	68.9487	41.93434143066406	27	17.3425605536	7.94206672683	72.0	8.0	17.3425605536	7.94206672683	5012	140331
64.4693	64.3786	43.457868337631226	28	17.4703832753	7.84730102026	60.0	8.0	17.4703832753	7.84730102026	5014	145345
69.1389	69.0996	44.89621663093567	29	17.7978723404	8.26843067502	56.0	8.0	17.7978723404	8.26843067502	5019	150364
67.6202	67.5635	46.427077770233154	30	17.9395017794	8.01155116472	65.0	8.0	17.9395017794	8.01155116472	5041	155405
56.1441	56.0586	47.64414429664612	31	16.9023569024	7.19478120584	46.0	8.0	16.9023569024	7.19478120584	5020	160425
56.5522	56.6063	49.17777681350708	32	16.5181518152	7.14111651628	54.0	8.0	16.5181518152	7.14111651628	5005	165430
