loss before update	loss after update	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
655.812	655.187	20.795100927352905	35	37.7037037037	20.1380693746	105.0	12.0	37.7037037037	20.1380693746	1018	36781
501.357	501.046	21.27695083618164	36	36.5357142857	16.5215922418	75.0	11.0	36.5357142857	16.5215922418	1023	37804
366.18	365.787	21.697068214416504	37	33.5	12.8419884234	62.0	14.0	33.5	12.8419884234	1005	38809
990.292	990.043	22.713802576065063	38	41.2	25.4636996526	135.0	12.0	41.2	25.4636996526	1030	39839
968.041	967.914	23.458261728286743	39	49.0476190476	24.6740198637	101.0	14.0	49.0476190476	24.6740198637	1030	40869
716.996	716.77	24.091454029083252	40	42.6666666667	20.5703400285	89.0	16.0	42.6666666667	20.5703400285	1024	41893
617.699	617.66	24.866764068603516	41	37.7777777778	18.2662070772	108.0	16.0	37.7777777778	18.2662070772	1020	42913
880.847	880.242	25.497159004211426	42	42.72	24.1305118056	117.0	13.0	42.72	24.1305118056	1068	43981
1298.1	1296.49	26.261662483215332	43	42.6666666667	30.8702481723	146.0	17.0	42.6666666667	30.8702481723	1024	45005
1076.28	1076.02	26.91161847114563	44	43.9565217391	27.1172626887	117.0	16.0	43.9565217391	27.1172626887	1011	46016
637.801	637.678	27.408388376235962	45	41.2	19.3080294178	84.0	13.0	41.2	19.3080294178	1030	47046
589.473	589.364	27.932281970977783	46	37.7407407407	18.7015400289	92.0	16.0	37.7407407407	18.7015400289	1019	48065
452.589	452.248	28.369174242019653	47	35.4137931034	14.8869700986	67.0	16.0	35.4137931034	14.8869700986	1027	49092
406.727	406.658	28.788769006729126	48	33.064516129	15.22293576	64.0	13.0	33.064516129	15.22293576	1025	50117
705.66	705.723	29.301256895065308	49	44.0	19.3390796058	88.0	14.0	44.0	19.3390796058	1012	51129
364.303	364.095	29.8319673538208	50	33.0	12.926591747	62.0	14.0	33.0	12.926591747	1023	52152
783.299	782.973	30.74742031097412	51	40.8	23.1153628568	99.0	15.0	40.8	23.1153628568	1020	53172
889.008	888.969	31.419557332992554	52	46.4090909091	24.1992845328	101.0	10.0	46.4090909091	24.1992845328	1021	54193
806.89	806.706	32.031111001968384	53	47.6666666667	20.6313061547	106.0	18.0	47.6666666667	20.6313061547	1001	55194
618.922	617.805	32.75835657119751	54	41.9166666667	16.7777547829	89.0	16.0	41.9166666667	16.7777547829	1006	56200
640.723	640.351	33.37230157852173	55	40.24	19.3644622957	92.0	14.0	40.24	19.3644622957	1006	57206
584.919	584.741	34.040048360824585	56	40.48	18.0557359307	73.0	15.0	40.48	18.0557359307	1012	58218
614.107	613.736	34.49842023849487	57	41.16	18.4362252102	83.0	15.0	41.16	18.4362252102	1029	59247
986.357	985.884	35.24626159667969	58	41.6	25.4762634623	134.0	17.0	41.6	25.4762634623	1040	60287
712.913	712.363	35.782156229019165	59	42.2	20.9303607231	87.0	17.0	42.2	20.9303607231	1055	61342
850.887	850.951	36.808303117752075	60	44.2608695652	21.9925232182	122.0	18.0	44.2608695652	21.9925232182	1018	62360
440.564	440.26	37.32977890968323	61	36.1034482759	14.9097164051	64.0	13.0	36.1034482759	14.9097164051	1047	63407
622.124	621.759	38.042510747909546	62	39.5384615385	19.0590797446	92.0	16.0	39.5384615385	19.0590797446	1028	64435
636.812	636.455	38.58400225639343	63	42.0	18.5967739138	82.0	18.0	42.0	18.5967739138	1050	65485
638.854	638.642	39.06684470176697	64	40.12	19.5516137441	91.0	11.0	40.12	19.5516137441	1003	66488
529.473	529.187	39.531912088394165	65	38.8076923077	15.9446620698	89.0	19.0	38.8076923077	15.9446620698	1009	67497
571.945	571.686	39.989054918289185	66	38.9230769231	18.2670848942	71.0	13.0	38.9230769231	18.2670848942	1012	68509
367.549	367.399	40.46210241317749	67	35.0	11.9741100022	58.0	14.0	35.0	11.9741100022	1015	69524
381.487	381.445	40.90851664543152	68	34.3333333333	13.4544499041	63.0	13.0	34.3333333333	13.4544499041	1030	70554
406.813	406.611	41.30682444572449	69	34.0333333333	14.3909307861	80.0	13.0	34.0333333333	14.3909307861	1021	71575
565.591	565.525	41.77377653121948	70	38.2222222222	18.3127830952	78.0	15.0	38.2222222222	18.3127830952	1032	72607
378.768	378.746	42.19009470939636	71	36.3214285714	11.4050539281	57.0	17.0	36.3214285714	11.4050539281	1017	73624
536.016	535.717	42.64875054359436	72	36.5172413793	17.8453523161	84.0	17.0	36.5172413793	17.8453523161	1059	74683
470.564	470.384	43.06160306930542	73	37.1481481481	14.8216650829	74.0	15.0	37.1481481481	14.8216650829	1003	75686
527.905	527.745	43.80188035964966	74	36.4642857143	17.7270619249	90.0	15.0	36.4642857143	17.7270619249	1021	76707
495.315	494.715	44.27624201774597	75	38.1481481481	15.0719354202	91.0	20.0	38.1481481481	15.0719354202	1030	77737
396.292	396.025	44.65603494644165	76	33.9	13.828352517	78.0	13.0	33.9	13.828352517	1017	78754
503.938	503.314	45.09270095825195	77	37.3571428571	16.8887415705	76.0	13.0	37.3571428571	16.8887415705	1046	79800
797.883	797.758	45.70744490623474	78	48.1428571429	20.487593724	105.0	16.0	48.1428571429	20.487593724	1011	80811
575.316	573.737	46.22858953475952	79	39.2592592593	18.4483113602	85.0	15.0	39.2592592593	18.4483113602	1060	81871
489.547	489.394	46.71299457550049	80	41.12	13.9579941252	70.0	17.0	41.12	13.9579941252	1028	82899
363.137	363.054	47.11581039428711	81	34.5172413793	11.9960358097	63.0	14.0	34.5172413793	11.9960358097	1001	83900
375.494	375.297	47.477254152297974	82	35.8571428571	10.6828109119	68.0	20.0	35.8571428571	10.6828109119	1004	84904
596.64	596.478	47.94315147399902	83	40.44	18.2736531651	91.0	17.0	40.44	18.2736531651	1011	85915
623.009	623.067	48.44324231147766	84	42.7916666667	18.2093821208	90.0	18.0	42.7916666667	18.2093821208	1027	86942
581.008	580.203	49.01701331138611	85	35.4666666667	19.5085166587	101.0	16.0	35.4666666667	19.5085166587	1064	88006
672.546	671.925	49.52594780921936	86	38.9615384615	20.9953855172	96.0	10.0	38.9615384615	20.9953855172	1013	89019
424.121	423.805	49.912057876586914	87	40.44	11.3492907267	62.0	14.0	40.44	11.3492907267	1011	90030
1522.15	1513.12	50.74244952201843	88	45.5909090909	32.3203553802	170.0	15.0	45.5909090909	32.3203553802	1003	91033
537.825	538.409	51.192023038864136	89	44.652173913	12.2247386232	81.0	21.0	44.652173913	12.2247386232	1027	92060
480.179	480.364	51.60580635070801	90	37.2592592593	15.6975879076	76.0	17.0	37.2592592593	15.6975879076	1006	93066
611.035	610.993	52.13049244880676	91	35.7586206897	18.9293699413	118.0	15.0	35.7586206897	18.9293699413	1037	94103
694.952	695.145	52.70611763000488	92	41.76	21.3246899157	89.0	15.0	41.76	21.3246899157	1044	95147
467.208	466.924	53.13752007484436	93	37.8518518519	15.0670199165	74.0	14.0	37.8518518519	15.0670199165	1022	96169
356.83	356.46	53.60668969154358	94	33.1935483871	13.0616882642	69.0	15.0	33.1935483871	13.0616882642	1029	97198
393.448	393.44	54.014631032943726	95	30.8181818182	14.8374108365	94.0	17.0	30.8181818182	14.8374108365	1017	98215
565.107	562.972	54.5140917301178	96	38.5357142857	18.1432438092	88.0	15.0	38.5357142857	18.1432438092	1079	99294
552.037	550.926	54.99985122680664	97	40.2	16.8142796456	85.0	18.0	40.2	16.8142796456	1005	100299
637.393	638.37	55.48221826553345	98	36.2142857143	20.7817865705	101.0	14.0	36.2142857143	20.7817865705	1014	101313
323.807	324.005	55.8278865814209	99	30.9090909091	12.6595601349	69.0	13.0	30.9090909091	12.6595601349	1020	102333
