loss before update	loss after update	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
130.075	129.478	0.5471386909484863	0	23.4651162791	11.3123699267	70.0	9.0	23.4651162791	11.3123699267	1009	1009
327.417	325.839	0.8978164196014404	1	30.4242424242	20.8777542956	89.0	9.0	30.4242424242	20.8777542956	1004	2013
173.577	173.17	1.2247107028961182	2	23.9523809524	14.4056080035	74.0	9.0	23.9523809524	14.4056080035	1006	3019
115.824	115.982	1.5388875007629395	3	22.7777777778	10.5890696032	63.0	10.0	22.7777777778	10.5890696032	1025	4044
123.059	123.184	1.830251932144165	4	21.9130434783	11.38997669	68.0	10.0	21.9130434783	11.38997669	1008	5052
137.125	137.116	2.235152006149292	5	22.8636363636	12.1385765773	63.0	10.0	22.8636363636	12.1385765773	1006	6058
112.604	112.531	2.53680157661438	6	22.2444444444	10.5307075958	65.0	8.0	22.2444444444	10.5307075958	1001	7059
99.4979	99.2585	2.82088041305542	7	22.6222222222	9.42877130887	45.0	10.0	22.6222222222	9.42877130887	1018	8077
62.628	62.4434	3.12182879447937	8	18.9056603774	6.38176692556	41.0	9.0	18.9056603774	6.38176692556	1002	9079
93.1418	93.1278	3.3999388217926025	9	20.4693877551	9.76896802942	51.0	9.0	20.4693877551	9.76896802942	1003	10082
100.572	100.572	3.867870330810547	10	18.6909090909	10.5276652463	61.0	9.0	18.6909090909	10.5276652463	1028	11110
48.7866	48.6248	4.158970832824707	11	16.4754098361	6.06956005475	37.0	9.0	16.4754098361	6.06956005475	1005	12115
51.9633	51.9111	4.414178133010864	12	15.828125	6.77438808929	40.0	8.0	15.828125	6.77438808929	1013	13128
78.8063	78.7515	4.712821960449219	13	19.0754716981	9.08004043006	45.0	9.0	19.0754716981	9.08004043006	1011	14139
58.0439	57.9072	5.059898853302002	14	16.8666666667	7.71031055723	40.0	8.0	16.8666666667	7.71031055723	1012	15151
60.9507	60.91	5.292222261428833	15	17.2931034483	7.6248428377	44.0	8.0	17.2931034483	7.6248428377	1003	16154
45.5641	45.5573	5.555042028427124	16	16.1111111111	6.0582126106	35.0	8.0	16.1111111111	6.0582126106	1015	17169
60.947	60.9988	5.851985454559326	17	17.0508474576	7.87061414875	44.0	8.0	17.0508474576	7.87061414875	1006	18175
67.2549	67.2652	6.222477674484253	18	15.4769230769	8.2239943361	67.0	8.0	15.4769230769	8.2239943361	1006	19181
50.526	50.5308	6.4555816650390625	19	16.2741935484	7.23158251284	38.0	8.0	16.2741935484	7.23158251284	1009	20190
41.3614	41.4228	6.68927526473999	20	15.1940298507	5.59647758615	35.0	8.0	15.1940298507	5.59647758615	1018	21208
42.9779	42.932	6.966124773025513	21	15.196969697	6.45314040761	39.0	8.0	15.196969697	6.45314040761	1003	22211
53.8659	53.901	7.200280427932739	22	14.4571428571	7.08254537434	56.0	8.0	14.4571428571	7.08254537434	1012	23223
38.4642	38.4467	7.439423084259033	23	15.0	5.71118613414	32.0	8.0	15.0	5.71118613414	1020	24243
59.12	59.0907	7.7309730052948	24	16.0476190476	7.82837446166	47.0	9.0	16.0476190476	7.82837446166	1011	25254
29.4564	29.4573	8.00184416770935	25	14.5217391304	4.15848598303	29.0	8.0	14.5217391304	4.15848598303	1002	26256
53.826	53.7467	8.347129106521606	26	16.0476190476	7.42032509327	48.0	8.0	16.0476190476	7.42032509327	1011	27267
