loss before update	loss after update	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
117.229	117.358	0.40973567962646484	0	18.125	6.87662318501	40.0	8.0	18.125	6.87662318501	1015	1015
466.532	466.247	0.8750512599945068	1	25.175	17.5839237658	85.0	9.0	25.175	17.5839237658	1007	2022
170.776	170.471	1.217811107635498	2	20.16	9.42201676925	43.0	9.0	20.16	9.42201676925	1008	3030
150.431	150.279	1.5107474327087402	3	18.6296296296	8.54464592227	52.0	8.0	18.6296296296	8.54464592227	1006	4036
217.329	216.969	1.8107337951660156	4	24.0714285714	9.70123422963	53.0	10.0	24.0714285714	9.70123422963	1011	5047
227.47	227.251	2.1638543605804443	5	20.4693877551	11.4928585471	59.0	9.0	20.4693877551	11.4928585471	1003	6050
145.69	145.697	2.4505410194396973	6	18.0	8.68701822919	51.0	9.0	18.0	8.68701822919	1008	7058
201.916	201.481	2.7498433589935303	7	20.08	10.5106422259	60.0	10.0	20.08	10.5106422259	1004	8062
235.099	234.924	3.0437989234924316	8	20.8541666667	11.4854792081	74.0	9.0	20.8541666667	11.4854792081	1001	9063
124.813	124.665	3.383941173553467	9	17.5517241379	7.67704238532	47.0	8.0	17.5517241379	7.67704238532	1018	10081
143.204	143.325	3.745856285095215	10	18.7777777778	8.11871789428	51.0	8.0	18.7777777778	8.11871789428	1014	11095
186.894	186.766	4.0324647426605225	11	20.8979591837	9.88349458556	53.0	9.0	20.8979591837	9.88349458556	1024	12119
156.165	155.92	4.3009819984436035	12	17.9464285714	9.21648298829	58.0	8.0	17.9464285714	9.21648298829	1005	13124
107.248	107.295	4.560458183288574	13	17.3448275862	6.40191707316	39.0	9.0	17.3448275862	6.40191707316	1006	14130
117.984	118.042	4.816364765167236	14	17.4482758621	7.30652144649	44.0	9.0	17.4482758621	7.30652144649	1012	15142
225.728	225.704	5.123376369476318	15	20.8958333333	11.4113240236	56.0	9.0	20.8958333333	11.4113240236	1003	16145
103.186	103.2	5.367900133132935	16	17.1525423729	6.29719754543	40.0	8.0	17.1525423729	6.29719754543	1012	17157
230.437	229.888	5.682638883590698	17	20.32	11.6540808303	60.0	9.0	20.32	11.6540808303	1016	18173
120.6	120.708	6.064697504043579	18	18.4727272727	7.21577702098	36.0	8.0	18.4727272727	7.21577702098	1016	19189
266.529	266.237	6.584355592727661	19	22.7111111111	12.5017727138	74.0	10.0	22.7111111111	12.5017727138	1022	20211
130.154	130.126	6.947851896286011	20	18.3272727273	7.44447212966	45.0	8.0	18.3272727273	7.44447212966	1008	21219
289.136	287.973	7.295576095581055	21	19.5384615385	12.5888557836	85.0	8.0	19.5384615385	12.5888557836	1016	22235
130.673	130.528	7.663882732391357	22	18.8333333333	7.33522702822	43.0	9.0	18.8333333333	7.33522702822	1017	23252
206.087	206.029	7.973381519317627	23	20.9583333333	11.0716573837	52.0	9.0	20.9583333333	11.0716573837	1006	24258
181.161	181.274	8.44126272201538	24	19.7058823529	10.2331528073	50.0	9.0	19.7058823529	10.2331528073	1005	25263
166.093	165.964	8.853269577026367	25	20.18	9.05690896498	46.0	9.0	20.18	9.05690896498	1009	26272
174.447	174.273	9.199249744415283	26	20.5918367347	8.78058704594	61.0	8.0	20.5918367347	8.78058704594	1009	27281
213.034	213.225	9.520293235778809	27	21.6382978723	10.58386072	54.0	11.0	21.6382978723	10.58386072	1017	28298
256.4	256.206	9.868579626083374	28	23.9761904762	12.0879477466	58.0	9.0	23.9761904762	12.0879477466	1007	29305
276.941	276.369	10.207839488983154	29	23.8571428571	12.7140181887	69.0	11.0	23.8571428571	12.7140181887	1002	30307
227.938	227.957	10.598723649978638	30	20.875	10.959442276	66.0	10.0	20.875	10.959442276	1002	31309
238.637	238.368	10.915555715560913	31	22.347826087	11.5122192008	64.0	9.0	22.347826087	11.5122192008	1028	32337
235.382	235.433	11.390514373779297	32	21.8913043478	11.7754871788	60.0	9.0	21.8913043478	11.7754871788	1007	33344
251.934	251.683	11.71519160270691	33	21.4255319149	11.8532600433	77.0	10.0	21.4255319149	11.8532600433	1007	34351
212.432	212.454	12.034501314163208	34	20.92	10.663657909	61.0	9.0	20.92	10.663657909	1046	35397
196.225	196.253	12.457139253616333	35	21.4893617021	9.78246877517	57.0	9.0	21.4893617021	9.78246877517	1010	36407
174.242	174.203	13.047366380691528	36	20.9375	9.07929478264	47.0	9.0	20.9375	9.07929478264	1005	37412
166.406	166.309	13.504910707473755	37	19.4423076923	9.21414769534	52.0	10.0	19.4423076923	9.21414769534	1011	38423
201.649	201.679	13.95982050895691	38	22.2666666667	10.0893783533	48.0	9.0	22.2666666667	10.0893783533	1002	39425
239.99	239.656	14.378350734710693	39	23.3488372093	11.525267935	50.0	11.0	23.3488372093	11.525267935	1004	40429
151.327	151.348	14.703544855117798	40	18.9622641509	8.65690315483	48.0	9.0	18.9622641509	8.65690315483	1005	41434
201.821	201.764	15.01304006576538	41	22.3777777778	10.1724877082	47.0	10.0	22.3777777778	10.1724877082	1007	42441
167.608	167.252	15.308550357818604	42	20.0196078431	9.06726539851	52.0	9.0	20.0196078431	9.06726539851	1021	43462
211.563	211.403	15.647556066513062	43	21.6666666667	10.6503781884	66.0	8.0	21.6666666667	10.6503781884	1040	44502
187.294	187.211	16.122877836227417	44	22.3260869565	9.14866193073	57.0	9.0	22.3260869565	9.14866193073	1027	45529
172.45	172.221	16.422293663024902	45	20.5	9.57757798193	43.0	10.0	20.5	9.57757798193	1025	46554
213.11	213.048	16.750084161758423	46	23.5813953488	10.2395325069	58.0	10.0	23.5813953488	10.2395325069	1014	47568
156.849	156.693	17.029513359069824	47	21.0833333333	7.72397062541	47.0	12.0	21.0833333333	7.72397062541	1012	48580
170.758	170.748	17.322850704193115	48	19.4615384615	9.41655975572	52.0	9.0	19.4615384615	9.41655975572	1012	49592
188.251	188.087	17.74033236503601	49	19.6153846154	10.5011974521	51.0	9.0	19.6153846154	10.5011974521	1020	50612
142.834	142.482	18.080929279327393	50	18.6296296296	8.21312476353	51.0	8.0	18.6296296296	8.21312476353	1006	51618
177.818	177.863	18.38268494606018	51	20.16	9.48969967913	58.0	10.0	20.16	9.48969967913	1008	52626
153.386	153.35	18.695611476898193	52	19.0377358491	8.87855645277	45.0	8.0	19.0377358491	8.87855645277	1009	53635
174.281	174.368	19.114962816238403	53	20.02	9.43713939708	49.0	9.0	20.02	9.43713939708	1001	54636
223.939	223.799	19.580597400665283	54	20.12	11.3659843392	70.0	9.0	20.12	11.3659843392	1006	55642
