loss before update	loss after update	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
310.515	310.159	2.2260751724243164	0	25.8711340206	13.2236468819	74.0	9.0	25.8711340206	13.2236468819	5019	5019
250.765	250.953	3.874579906463623	1	23.3971962617	11.5922223196	68.0	9.0	23.3971962617	11.5922223196	5007	10026
239.792	239.822	5.524594306945801	2	21.9736842105	11.4722858475	74.0	8.0	21.9736842105	11.4722858475	5010	15036
187.113	187.222	7.0157811641693115	3	20.7644628099	9.75221406948	59.0	8.0	20.7644628099	9.75221406948	5025	20061
200.029	200.022	8.825868129730225	4	20.2874493927	10.4309161881	73.0	8.0	20.2874493927	10.4309161881	5011	25072
195.266	195.279	10.974276781082153	5	19.7244094488	10.2739462286	71.0	9.0	19.7244094488	10.2739462286	5010	30082
153.181	153.338	12.720336198806763	6	18.4375	8.69138719636	68.0	9.0	18.4375	8.69138719636	5015	35097
141.966	141.946	14.673514604568481	7	18.8905660377	8.21820951328	61.0	8.0	18.8905660377	8.21820951328	5006	40103
151.384	151.337	16.178630590438843	8	17.8642857143	9.11059878406	73.0	8.0	17.8642857143	9.11059878406	5002	45105
120.53	120.563	17.70651888847351	9	17.4355400697	7.57231282848	46.0	9.0	17.4355400697	7.57231282848	5004	50109
161.173	161.151	19.36160707473755	10	18.2919708029	9.37278291755	81.0	8.0	18.2919708029	9.37278291755	5012	55121
148.791	148.738	20.849319219589233	11	17.7482269504	8.81912897419	83.0	8.0	17.7482269504	8.81912897419	5005	60126
110.347	110.222	22.54709768295288	12	17.0272108844	7.27959180495	55.0	8.0	17.0272108844	7.27959180495	5006	65132
113.991	113.998	24.30346369743347	13	16.9830508475	7.47944420446	54.0	8.0	16.9830508475	7.47944420446	5010	70142
98.0685	98.1086	25.961939096450806	14	15.9111111111	6.96146105608	50.0	8.0	15.9111111111	6.96146105608	5012	75154
112.355	112.262	27.51720118522644	15	17.0989761092	7.68095239331	52.0	8.0	17.0989761092	7.68095239331	5010	80164
101.405	101.452	29.03380036354065	16	16.0095238095	7.31273545079	54.0	8.0	16.0095238095	7.31273545079	5043	85207
79.3695	79.3732	30.769213676452637	17	15.1268882175	6.15084075379	54.0	8.0	15.1268882175	6.15084075379	5007	90214
103.22	103.128	32.50063681602478	18	15.6865203762	7.53271902551	74.0	8.0	15.6865203762	7.53271902551	5004	95218
107.231	107.297	33.96805500984192	19	16.0191693291	7.59053660523	62.0	8.0	16.0191693291	7.59053660523	5014	100232
83.6809	83.6428	35.33103680610657	20	14.9345238095	6.4037190468	44.0	8.0	14.9345238095	6.4037190468	5018	105250
88.9229	88.8681	36.92722773551941	21	15.021021021	6.75056506429	67.0	8.0	15.021021021	6.75056506429	5002	110252
79.2158	79.2235	38.61003756523132	22	15.256097561	6.30536158923	46.0	8.0	15.256097561	6.30536158923	5004	115256
80.7204	80.7244	40.0418963432312	23	14.9166666667	6.29854165535	51.0	8.0	14.9166666667	6.29854165535	5012	120268
78.1327	78.1327	41.50075888633728	24	15.4814814815	6.19809032938	46.0	8.0	15.4814814815	6.19809032938	5016	125284
66.6233	66.6144	43.14474034309387	25	14.5072463768	5.2937567505	40.0	8.0	14.5072463768	5.2937567505	5005	130289
94.8339	94.8315	44.39609885215759	26	16.213592233	6.99465882974	50.0	8.0	16.213592233	6.99465882974	5010	135299
78.6345	78.5985	46.234169006347656	27	15.3558282209	5.94006979942	45.0	8.0	15.3558282209	5.94006979942	5006	140305
83.2919	83.268	47.947959423065186	28	15.5590062112	6.55539673411	45.0	8.0	15.5590062112	6.55539673411	5010	145315
96.8804	96.8601	49.182626724243164	29	16.0352564103	6.79097538864	67.0	8.0	16.0352564103	6.79097538864	5003	150318
78.7848	78.7536	50.37888503074646	30	15.3231707317	6.17966371294	47.0	8.0	15.3231707317	6.17966371294	5026	155344
99.3418	99.3069	52.12874889373779	31	16.2200647249	7.3257615217	49.0	8.0	16.2200647249	7.3257615217	5012	160356
114.146	114.09	53.684751987457275	32	16.3496732026	7.76610386064	77.0	8.0	16.3496732026	7.76610386064	5003	165359
113.771	113.769	55.091325759887695	33	16.7926421405	8.09251353371	58.0	8.0	16.7926421405	8.09251353371	5021	170380
74.2657	74.2512	56.277066707611084	34	15.2966360856	5.78361766824	44.0	8.0	15.2966360856	5.78361766824	5002	175382
75.7869	75.7657	57.599098682403564	35	15.1238670695	6.09737733976	44.0	8.0	15.1238670695	6.09737733976	5006	180388
73.3705	73.3481	59.08655834197998	36	15.0690690691	5.91161411255	46.0	8.0	15.0690690691	5.91161411255	5018	185406
104.564	104.495	60.32646417617798	37	15.7053291536	7.65688596197	62.0	8.0	15.7053291536	7.65688596197	5010	190416
79.5221	79.4787	61.5208842754364	38	15.4369230769	6.13438152436	47.0	8.0	15.4369230769	6.13438152436	5017	195433
80.2876	80.3091	63.12502145767212	39	15.1178247734	6.50642369869	47.0	8.0	15.1178247734	6.50642369869	5004	200437
74.3279	74.3317	64.927903175354	40	15.1389728097	5.97770461124	47.0	8.0	15.1389728097	5.97770461124	5011	205448
82.8973	82.8956	66.33607864379883	41	15.4061538462	6.48368074294	57.0	8.0	15.4061538462	6.48368074294	5007	210455
90.8236	90.8259	68.06018877029419	42	15.7547169811	7.0127619346	53.0	8.0	15.7547169811	7.0127619346	5010	215465
77.7625	77.7503	69.69694757461548	43	15.1601208459	6.26323700252	45.0	8.0	15.1601208459	6.26323700252	5018	220483
90.6047	90.4237	71.13235902786255	44	15.4691358025	6.75969613561	58.0	8.0	15.4691358025	6.75969613561	5012	225495
96.087	96.0666	72.65530753135681	45	15.9363057325	6.96092966251	68.0	8.0	15.9363057325	6.96092966251	5004	230499
102.323	102.337	74.327068567276	46	16.1612903226	7.25701784568	60.0	8.0	16.1612903226	7.25701784568	5010	235509
102.149	102.138	76.2213351726532	47	16.4131147541	7.45301073304	52.0	8.0	16.4131147541	7.45301073304	5006	240515
92.9782	92.8897	77.60461330413818	48	16.2467532468	6.84457476724	49.0	8.0	16.2467532468	6.84457476724	5004	245519
99.0949	99.0891	79.361168384552	49	15.6105919003	7.08346413386	62.0	8.0	15.6105919003	7.08346413386	5011	250530
101.339	101.348	80.92524194717407	50	15.8044164038	7.38313232686	65.0	8.0	15.8044164038	7.38313232686	5010	255540
77.2928	77.1598	82.38280630111694	51	15.203030303	6.00388686468	44.0	8.0	15.203030303	6.00388686468	5017	260557
82.6079	82.6572	83.67421865463257	52	15.2279635258	6.28596708351	54.0	8.0	15.2279635258	6.28596708351	5010	265567
88.287	88.3266	85.16529965400696	53	15.8012618297	6.60476825539	40.0	8.0	15.8012618297	6.60476825539	5009	270576
68.0228	67.9712	86.63224530220032	54	15.0600600601	5.39235327758	39.0	8.0	15.0600600601	5.39235327758	5015	275591
111.48	111.445	88.18234276771545	55	16.0416666667	7.80172119679	71.0	8.0	16.0416666667	7.80172119679	5005	280596
76.6238	76.5797	89.57757544517517	56	15.3588957055	5.99616677207	43.0	8.0	15.3588957055	5.99616677207	5007	285603
83.2006	83.1476	90.92050051689148	57	15.3588957055	6.75309726769	49.0	8.0	15.3588957055	6.75309726769	5007	290610
101.787	101.787	92.25674295425415	58	16.0031948882	7.43942455544	63.0	8.0	16.0031948882	7.43942455544	5009	295619
73.4296	73.4251	93.79129409790039	59	15.03003003	5.91219529044	43.0	8.0	15.03003003	5.91219529044	5005	300624
101.015	101.024	95.41962480545044	60	15.7641509434	7.29247723885	56.0	8.0	15.7641509434	7.29247723885	5013	305637
81.7848	81.6708	96.8881311416626	61	14.7817109145	6.38763707464	69.0	8.0	14.7817109145	6.38763707464	5011	310648
80.0661	80.0726	98.25150775909424	62	15.033033033	6.18402393769	51.0	8.0	15.033033033	6.18402393769	5006	315654
74.9539	74.9471	99.53523921966553	63	15.4598765432	5.95053644098	44.0	8.0	15.4598765432	5.95053644098	5009	320663
86.4088	86.3849	101.04018425941467	64	15.3088685015	6.69469740447	50.0	8.0	15.3088685015	6.69469740447	5006	325669
69.3905	69.3625	102.29595232009888	65	15.1268882175	5.72392833407	45.0	8.0	15.1268882175	5.72392833407	5007	330676
74.041	73.9842	103.68423771858215	66	15.3149847095	6.21248535091	47.0	8.0	15.3149847095	6.21248535091	5008	335684
76.2003	76.1742	105.15934801101685	67	15.2340425532	6.38553140446	57.0	8.0	15.2340425532	6.38553140446	5012	340696
67.4034	67.3595	106.8661618232727	68	14.6695906433	6.12292780144	41.0	8.0	14.6695906433	6.12292780144	5017	345713
84.345	84.3815	108.33734679222107	69	15.0753012048	6.92061645652	54.0	8.0	15.0753012048	6.92061645652	5005	350718
58.7416	58.7472	109.62782192230225	70	13.9554317549	5.4213256065	44.0	8.0	13.9554317549	5.4213256065	5010	355728
56.2506	56.2491	110.90600728988647	71	13.6070460705	5.30531810709	52.0	8.0	13.6070460705	5.30531810709	5021	360749
48.4443	48.4219	112.19161081314087	72	13.8453038674	4.64999762864	36.0	8.0	13.8453038674	4.64999762864	5012	365761
60.7381	60.7325	113.65406370162964	73	14.4797687861	5.70476891608	44.0	8.0	14.4797687861	5.70476891608	5010	370771
