loss before update	loss after update	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
142.912	142.217	0.44306397438049316	0	22.5217391304	12.7632950809	66.0	8.0	22.5217391304	12.7632950809	1036	1036
84.7883	84.4002	0.7386288642883301	1	20.14	8.47115104339	46.0	9.0	20.14	8.47115104339	1007	2043
245.683	243.637	1.113724708557129	2	23.5813953488	16.4362511401	107.0	9.0	23.5813953488	16.4362511401	1014	3057
296.248	295.657	1.5215203762054443	3	28.8285714286	19.4223519457	101.0	10.0	28.8285714286	19.4223519457	1009	4066
257.441	256.598	2.0511271953582764	4	28.6	17.5811587461	88.0	12.0	28.6	17.5811587461	1001	5067
261.119	261.521	2.5780062675476074	5	29.4411764706	18.052523331	88.0	9.0	29.4411764706	18.052523331	1001	6068
153.888	153.942	3.0069544315338135	6	24.8536585366	12.9191878013	65.0	10.0	24.8536585366	12.9191878013	1019	7087
134.132	134.098	3.2955362796783447	7	26.3333333333	10.9106706963	57.0	11.0	26.3333333333	10.9106706963	1027	8114
139.251	139.254	3.5627074241638184	8	24.5609756098	12.3960040385	61.0	10.0	24.5609756098	12.3960040385	1007	9121
152.964	152.983	3.8630642890930176	9	25.275	12.69249286	68.0	10.0	25.275	12.69249286	1011	10132
199.212	199.086	4.290356159210205	10	26.4736842105	15.306924546	86.0	10.0	26.4736842105	15.306924546	1006	11138
156.284	156.3	4.64665412902832	11	27.8378378378	11.8698198113	60.0	12.0	27.8378378378	11.8698198113	1030	12168
375.155	374.769	5.301362991333008	12	31.53125	22.1641382291	104.0	12.0	31.53125	22.1641382291	1009	13177
188.819	188.682	5.752841234207153	13	27.2972972973	14.8394377122	66.0	12.0	27.2972972973	14.8394377122	1010	14187
278.639	278.484	6.263674020767212	14	28.3243243243	19.815437681	80.0	8.0	28.3243243243	19.815437681	1048	15235
301.951	301.933	6.7778403759002686	15	29.7647058824	19.7440368116	101.0	11.0	29.7647058824	19.7440368116	1012	16247
111.465	111.391	7.227473974227905	16	23.5909090909	9.88644200596	50.0	10.0	23.5909090909	9.88644200596	1038	17285
239.127	239.048	7.562498092651367	17	29.7058823529	17.1850300994	82.0	11.0	29.7058823529	17.1850300994	1010	18295
141.27	141.201	7.842989683151245	18	25.15	12.3380508996	58.0	10.0	25.15	12.3380508996	1006	19301
334.671	334.261	8.203090190887451	19	31.7575757576	21.5294446761	97.0	10.0	31.7575757576	21.5294446761	1048	20349
186.992	186.883	8.653218030929565	20	27.7567567568	14.264689736	70.0	11.0	27.7567567568	14.264689736	1027	21376
146.895	146.564	8.993710041046143	21	27.4324324324	11.45977817	59.0	10.0	27.4324324324	11.45977817	1015	22391
161.892	161.743	9.275154829025269	22	24.487804878	13.454751543	73.0	9.0	24.487804878	13.454751543	1004	23395
315.887	315.222	9.68077278137207	23	24.2142857143	19.2211883512	121.0	9.0	24.2142857143	19.2211883512	1017	24412
143.771	143.731	9.95026421546936	24	26.9210526316	11.6965617506	49.0	9.0	26.9210526316	11.6965617506	1023	25435
149.659	149.441	10.26221227645874	25	24.7804878049	12.6982084297	66.0	10.0	24.7804878049	12.6982084297	1016	26451
122.266	122.285	10.6135413646698	26	22.8636363636	11.1163084722	60.0	10.0	22.8636363636	11.1163084722	1006	27457
234.382	234.195	11.128689050674438	27	26.9473684211	16.9518627581	87.0	8.0	26.9473684211	16.9518627581	1024	28481
132.099	131.974	11.462165355682373	28	22.2666666667	11.9283043407	66.0	10.0	22.2666666667	11.9283043407	1002	29483
123.953	123.987	11.72443413734436	29	22.5111111111	11.6134447416	58.0	10.0	22.5111111111	11.6134447416	1013	30496
175.132	174.822	12.163516759872437	30	22.3111111111	14.4465639471	87.0	9.0	22.3111111111	14.4465639471	1004	31500
83.8875	83.6339	12.426149845123291	31	19.7450980392	8.70168596973	49.0	8.0	19.7450980392	8.70168596973	1007	32507
96.0844	96.0218	12.768205404281616	32	21.2978723404	9.43717162284	46.0	10.0	21.2978723404	9.43717162284	1001	33508
125.333	125.269	13.110723972320557	33	21.1041666667	11.7761050142	65.0	9.0	21.1041666667	11.7761050142	1013	34521
