loss before update	loss after update	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
153.553	153.496	1.8863110542297363	0	18.671641791	8.87876564586	52.0	8.0	18.671641791	8.87876564586	5004	5004
135.068	134.956	3.710455894470215	1	18.1376811594	8.03587249755	69.0	8.0	18.1376811594	8.03587249755	5006	10010
140.546	140.476	5.250409364700317	2	18.0215827338	8.53639489379	62.0	8.0	18.0215827338	8.53639489379	5010	15020
114.846	114.761	7.173455238342285	3	17.493006993	7.35595615525	44.0	8.0	17.493006993	7.35595615525	5003	20023
121.48	121.608	8.56079649925232	4	17.1301369863	7.65279400909	67.0	8.0	17.1301369863	7.65279400909	5002	25025
104.834	104.875	10.03574800491333	5	16.9694915254	6.86892423022	60.0	8.0	16.9694915254	6.86892423022	5006	30031
133.866	133.577	11.806902408599854	6	16.4506578947	8.54732565677	79.0	8.0	16.4506578947	8.54732565677	5001	35032
96.8013	96.776	13.500770092010498	7	16.4868421053	6.63125260266	47.0	8.0	16.4868421053	6.63125260266	5012	40044
116.073	116.051	14.908084392547607	8	17.154109589	7.60813935737	55.0	8.0	17.154109589	7.60813935737	5009	45053
99.8624	99.9228	16.464305877685547	9	16.3692810458	6.54178905639	57.0	8.0	16.3692810458	6.54178905639	5009	50062
111.769	111.809	17.78657102584839	10	16.9763513514	7.21082951976	51.0	8.0	16.9763513514	7.21082951976	5025	55087
145.008	145.073	19.081379175186157	11	18.3443223443	8.59926602619	62.0	9.0	18.3443223443	8.59926602619	5008	60095
193.785	193.477	21.18523669242859	12	18.9621212121	10.4945189901	76.0	8.0	18.9621212121	10.4945189901	5006	65101
141.157	141.22	23.060421466827393	13	17.9107142857	8.49133336685	60.0	8.0	17.9107142857	8.49133336685	5015	70116
155.894	155.841	24.761351823806763	14	18.2109090909	9.06577325042	78.0	8.0	18.2109090909	9.06577325042	5008	75124
143.916	143.853	26.455243587493896	15	18.6059479554	8.67809927352	55.0	8.0	18.6059479554	8.67809927352	5005	80129
148.697	148.556	27.808825492858887	16	17.935483871	8.80714086081	63.0	8.0	17.935483871	8.80714086081	5004	85133
150.824	150.55	29.41311001777649	17	17.8607142857	8.52424438569	79.0	8.0	17.8607142857	8.52424438569	5001	90134
177.057	176.983	31.026611328125	18	18.9431818182	9.83156398963	67.0	8.0	18.9431818182	9.83156398963	5001	95135
167.998	168.037	32.42870092391968	19	18.9018867925	9.32220903787	73.0	9.0	18.9018867925	9.32220903787	5009	100144
204.809	204.133	33.82718086242676	20	18.6171003717	10.4050962168	87.0	8.0	18.6171003717	10.4050962168	5008	105152
