loss before update	loss after update	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
214.465	214.508	65.71705365180969	34	29.8214285714	15.6966486522	93.0	11.0	29.8214285714	15.6966486522	5010	175850
239.941	239.967	67.28848242759705	35	32.108974359	16.5089617147	89.0	8.0	32.108974359	16.5089617147	5009	180859
239.789	239.84	69.6143786907196	36	28.5511363636	16.9517262081	118.0	9.0	28.5511363636	16.9517262081	5025	185884
217.927	217.979	71.5047492980957	37	28.8333333333	16.225453019	90.0	9.0	28.8333333333	16.225453019	5017	190901
188.01	188.004	73.12132358551025	38	25.8659793814	14.897677717	101.0	9.0	25.8659793814	14.897677717	5018	195919
192.26	192.199	74.82042026519775	39	28.406779661	14.7354662409	90.0	9.0	28.406779661	14.7354662409	5028	200947
230.238	230.107	76.49078464508057	40	29.1395348837	16.3085530354	113.0	9.0	29.1395348837	16.3085530354	5012	205959
179.073	179.076	78.04245948791504	41	26.3526315789	13.9765543687	106.0	10.0	26.3526315789	13.9765543687	5007	210966
183.218	183.225	79.52476668357849	42	27.0648648649	14.460986027	79.0	9.0	27.0648648649	14.460986027	5007	215973
154.878	154.832	81.0232048034668	43	26.3368421053	12.7338012899	77.0	9.0	26.3368421053	12.7338012899	5004	220977
221.386	221.392	82.51716661453247	44	31.8417721519	15.4061150739	94.0	11.0	31.8417721519	15.4061150739	5031	226008
223.43	223.295	84.43091678619385	45	29.8154761905	16.5060017515	102.0	9.0	29.8154761905	16.5060017515	5009	231017
243.332	243.329	86.1161618232727	46	29.6035502959	16.9374830064	118.0	9.0	29.6035502959	16.9374830064	5003	236020
248.829	248.497	87.77349305152893	47	29.8816568047	17.8032696179	103.0	9.0	29.8816568047	17.8032696179	5050	241070
224.513	224.523	89.44069528579712	48	31.36875	16.0933300916	86.0	10.0	31.36875	16.0933300916	5019	246089
164.061	164.081	90.90219211578369	49	27.2608695652	13.1081368401	85.0	10.0	27.2608695652	13.1081368401	5016	251105
213.151	213.015	92.46366930007935	50	29.9760479042	15.4706413462	95.0	10.0	29.9760479042	15.4706413462	5006	256111
231.264	231.025	94.04838514328003	51	31.525	16.0269109625	103.0	10.0	31.525	16.0269109625	5044	261155
251.166	251.132	95.67982292175293	52	32.4935064935	17.1680943709	112.0	10.0	32.4935064935	17.1680943709	5004	266159
235.313	235.065	97.37714648246765	53	32.7320261438	16.0798686854	109.0	10.0	32.7320261438	16.0798686854	5008	271167
242.829	242.616	98.9429063796997	54	34.7379310345	16.182161609	90.0	8.0	34.7379310345	16.182161609	5037	276204
292.948	292.871	100.72305846214294	55	33.7972972973	19.2009147655	123.0	10.0	33.7972972973	19.2009147655	5002	281206
236.072	236.307	102.21781277656555	56	34.2739726027	15.4850880757	96.0	10.0	34.2739726027	15.4850880757	5004	286210
263.007	263.14	104.46568822860718	57	37.0814814815	16.3104383082	85.0	12.0	37.0814814815	16.3104383082	5006	291216
316.857	316.63	106.2477490901947	58	36.3333333333	19.6908473307	115.0	11.0	36.3333333333	19.6908473307	5014	296230
447.207	446.857	108.42546653747559	59	38.6153846154	24.0577461107	162.0	11.0	38.6153846154	24.0577461107	5020	301250
259.734	259.831	110.11611270904541	60	35.6382978723	16.951443628	91.0	11.0	35.6382978723	16.951443628	5025	306275
260.362	260.297	111.7411150932312	61	37.1407407407	16.4303977378	93.0	13.0	37.1407407407	16.4303977378	5014	311289
363.438	363.398	113.57724285125732	62	40.7723577236	20.724994928	134.0	12.0	40.7723577236	20.724994928	5015	316304
292.9	292.626	115.43439793586731	63	37.6390977444	18.3533973196	113.0	11.0	37.6390977444	18.3533973196	5006	321310
380.809	380.605	117.51777911186218	64	40.918699187	21.01048654	130.0	12.0	40.918699187	21.01048654	5033	326343
255.374	255.385	119.09981369972229	65	37.8939393939	15.5101421245	108.0	12.0	37.8939393939	15.5101421245	5002	331345
306.855	306.993	120.99414682388306	66	39.7244094488	18.0094800781	107.0	12.0	39.7244094488	18.0094800781	5045	336390
262.827	262.7	122.99852657318115	67	37.3731343284	16.9219770738	92.0	12.0	37.3731343284	16.9219770738	5008	341398
264.161	264.037	124.74396872520447	68	38.1353383459	16.3089448933	101.0	11.0	38.1353383459	16.3089448933	5072	346470
279.183	279.102	126.44908285140991	69	38.9147286822	16.9550390432	98.0	11.0	38.9147286822	16.9550390432	5020	351490
337.991	338.059	128.37422275543213	70	40.144	19.2597835917	127.0	13.0	40.144	19.2597835917	5018	356508
258.485	258.396	130.1709291934967	71	37.5074626866	15.9377268874	113.0	14.0	37.5074626866	15.9377268874	5026	361534
245.529	245.418	132.32683491706848	72	36.3188405797	16.0294048219	106.0	11.0	36.3188405797	16.0294048219	5012	366546
327.41	327.369	134.10554575920105	73	40.7235772358	19.0533273082	121.0	10.0	40.7235772358	19.0533273082	5009	371555
231.034	230.934	135.846524477005	74	35.4822695035	15.1893966548	119.0	12.0	35.4822695035	15.1893966548	5003	376558
356.154	356.178	137.81124353408813	75	40.064	21.0598172832	116.0	11.0	40.064	21.0598172832	5008	381566
342.989	342.85	139.80755710601807	76	39.842519685	20.6319167154	116.0	13.0	39.842519685	20.6319167154	5060	386626
297.158	297.128	142.02990341186523	77	38.1060606061	18.6682592296	104.0	10.0	38.1060606061	18.6682592296	5030	391656
287.193	287.24	143.7616364955902	78	37.9696969697	17.362419969	126.0	13.0	37.9696969697	17.362419969	5012	396668
