loss before update	loss after update	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
271.279	271.047	1.8794610500335693	0	21.8733624454	12.5324604747	83.0	9.0	21.8733624454	12.5324604747	5009	5009
189.304	189.119	3.3560397624969482	1	20.4367346939	10.0155530862	59.0	8.0	20.4367346939	10.0155530862	5007	10016
159.779	159.618	4.655404567718506	2	18.8421052632	8.82225663361	81.0	8.0	18.8421052632	8.82225663361	5012	15028
131.106	131.107	6.212590456008911	3	18.1890909091	7.83840597727	57.0	8.0	18.1890909091	7.83840597727	5002	20030
141.012	141.278	7.619245767593384	4	17.7102473498	8.49823101166	79.0	8.0	17.7102473498	8.49823101166	5012	25042
130.687	130.691	9.092899322509766	5	17.6373239437	8.35684006891	57.0	8.0	17.6373239437	8.35684006891	5009	30051
116.384	116.485	10.415529012680054	6	16.6146179402	7.8607684105	52.0	8.0	16.6146179402	7.8607684105	5001	35052
118.014	117.936	11.853384256362915	7	16.8720538721	8.06061590564	63.0	8.0	16.8720538721	8.06061590564	5011	40063
105.53	105.375	13.157855987548828	8	15.8449367089	7.829957462	65.0	8.0	15.8449367089	7.829957462	5007	45070
113.877	113.905	14.626949071884155	9	16.6146179402	7.54681858144	78.0	8.0	16.6146179402	7.54681858144	5001	50071
71.046	71.0865	15.89504075050354	10	15.196969697	5.58466432883	43.0	8.0	15.196969697	5.58466432883	5015	55086
76.0706	76.1221	17.28777027130127	11	15.0600600601	6.06788394846	45.0	8.0	15.0600600601	6.06788394846	5015	60101
66.1973	66.1726	18.52247643470764	12	14.7935103245	5.58536481056	42.0	8.0	14.7935103245	5.58536481056	5015	65116
61.5213	61.4074	19.630106925964355	13	14.3553008596	5.6755502096	54.0	8.0	14.3553008596	5.6755502096	5010	70126
62.6371	62.6513	20.936318397521973	14	14.75	5.6369970103	49.0	8.0	14.75	5.6369970103	5015	75141
56.3725	56.3428	22.234553813934326	15	14.3764367816	5.13263358651	45.0	8.0	14.3764367816	5.13263358651	5003	80144
53.5576	53.5559	23.71588110923767	16	14.1666666667	5.31737549071	39.0	8.0	14.1666666667	5.31737549071	5015	85159
48.9968	48.8747	24.95180583000183	17	13.8016528926	5.2658573344	41.0	8.0	13.8016528926	5.2658573344	5010	90169
43.681	43.6776	26.08517336845398	18	13.3653333333	4.67074564592	38.0	8.0	13.3653333333	4.67074564592	5012	95181
46.6609	46.7199	27.2066171169281	19	13.8944444444	4.89840929081	37.0	8.0	13.8944444444	4.89840929081	5002	100183
49.7927	49.8538	28.91151523590088	20	13.4075067024	5.28340489097	45.0	8.0	13.4075067024	5.28340489097	5001	105184
37.9575	37.9693	30.279819011688232	21	12.762755102	4.23329135245	46.0	8.0	12.762755102	4.23329135245	5003	110187
43.9077	43.9104	31.64106035232544	22	13.572972973	5.10498689141	40.0	8.0	13.572972973	5.10498689141	5022	115209
34.7408	34.7299	32.99181938171387	23	13.0600522193	4.2351318175	36.0	8.0	13.0600522193	4.2351318175	5002	120211
45.8311	45.8317	34.65879964828491	24	13.2732095491	4.90462333081	49.0	8.0	13.2732095491	4.90462333081	5004	125215
44.8725	44.8559	36.37152671813965	25	13.593495935	4.85704148696	35.0	8.0	13.593495935	4.85704148696	5016	130231
33.86	33.8595	37.77910017967224	26	13.2328042328	3.99586864278	34.0	8.0	13.2328042328	3.99586864278	5002	135233
38.6696	38.6666	39.024651527404785	27	13.0077922078	4.57349127018	44.0	8.0	13.0077922078	4.57349127018	5008	140241
35.9653	35.9528	40.46446204185486	28	13.0731070496	4.48028842163	33.0	8.0	13.0731070496	4.48028842163	5007	145248
36.2456	36.2029	41.778464555740356	29	13.0704960836	4.41428271874	36.0	8.0	13.0704960836	4.41428271874	5006	150254
40.0563	40.056	43.15268349647522	30	13.0625	4.91397348555	43.0	8.0	13.0625	4.91397348555	5016	155270
43.3803	43.3868	44.75263476371765	31	13.3493333333	4.99152276921	41.0	8.0	13.3493333333	4.99152276921	5006	160276
41.7459	41.7492	46.1274619102478	32	13.3743315508	4.82351459025	42.0	8.0	13.3743315508	4.82351459025	5002	165278
35.5973	35.5973	47.45136904716492	33	13.1338582677	4.17283215076	35.0	8.0	13.1338582677	4.17283215076	5004	170282
38.5549	38.5462	48.77215099334717	34	13.0651041667	4.53268580581	44.0	8.0	13.0651041667	4.53268580581	5017	175299
43.5823	43.5814	49.951542139053345	35	13.5013477089	5.11926474204	38.0	8.0	13.5013477089	5.11926474204	5009	180308
37.4347	37.437	51.1143913269043	36	13.2407407407	4.53647550785	37.0	8.0	13.2407407407	4.53647550785	5005	185313
44.2965	44.2742	52.25282096862793	37	13.3164893617	4.97850105773	44.0	8.0	13.3164893617	4.97850105773	5007	190320
41.9043	41.9088	53.426600217819214	38	13.4797843666	4.94841268425	40.0	8.0	13.4797843666	4.94841268425	5001	195321
43.6997	43.6804	54.63164043426514	39	13.4304812834	5.01006807552	45.0	8.0	13.4304812834	5.01006807552	5023	200344
42.7024	42.6911	55.78515577316284	40	13.1894736842	5.01218459954	47.0	8.0	13.1894736842	5.01218459954	5012	205356
47.3097	47.2812	57.178229331970215	41	13.4569892473	5.2676512864	57.0	8.0	13.4569892473	5.2676512864	5006	210362
47.2403	47.2487	58.39997220039368	42	13.5324324324	5.39171306348	44.0	8.0	13.5324324324	5.39171306348	5007	215369
47.3822	47.2812	59.59672951698303	43	13.5297297297	4.90288744847	44.0	8.0	13.5297297297	4.90288744847	5006	220375
