loss before update	loss after update	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
203.738	203.48	12.88198733329773	27	34.2333333333	13.3583515284	62.0	15.0	34.2333333333	13.3583515284	1027	28806
212.146	212.145	13.449299097061157	28	32.53125	15.5402388475	69.0	13.0	32.53125	15.5402388475	1041	29847
294.381	294.301	13.857770681381226	29	37.2222222222	19.0774898056	83.0	12.0	37.2222222222	19.0774898056	1005	30852
260.77	260.615	14.401830673217773	30	31.375	17.3884839765	104.0	12.0	31.375	17.3884839765	1004	31856
205.414	205.387	14.897620439529419	31	30.8235294118	15.5042130673	66.0	9.0	30.8235294118	15.5042130673	1048	32904
230.719	230.688	15.43404507637024	32	37.6666666667	14.081771774	65.0	14.0	37.6666666667	14.081771774	1017	33921
315.0	314.698	15.857223510742188	33	39.5769230769	19.5766208228	88.0	9.0	39.5769230769	19.5766208228	1029	34950
220.045	220.131	16.214885473251343	34	33.5483870968	15.307258893	65.0	14.0	33.5483870968	15.307258893	1040	35990
252.969	252.659	16.573211908340454	35	35.0689655172	16.9887001684	79.0	14.0	35.0689655172	16.9887001684	1017	37007
399.809	399.878	17.076485872268677	36	46.5909090909	20.981938317	88.0	11.0	46.5909090909	20.981938317	1025	38032
329.173	328.95	17.462905406951904	37	36.4642857143	19.441270797	105.0	11.0	36.4642857143	19.441270797	1021	39053
341.571	341.422	18.09354305267334	38	37.2222222222	21.5824574397	86.0	13.0	37.2222222222	21.5824574397	1005	40058
608.561	607.959	18.973921298980713	39	41.2	29.0296400253	150.0	14.0	41.2	29.0296400253	1030	41088
329.985	329.877	19.381619930267334	40	39.4230769231	20.2335841856	85.0	11.0	39.4230769231	20.2335841856	1025	42113
491.54	490.916	20.0358567237854	41	42.2083333333	26.2487764265	112.0	11.0	42.2083333333	26.2487764265	1013	43126
196.485	196.573	20.543071031570435	42	35.5862068966	11.8424055145	62.0	15.0	35.5862068966	11.8424055145	1032	44158
261.459	261.523	21.019526481628418	43	37.8148148148	16.5843233362	77.0	15.0	37.8148148148	16.5843233362	1021	45179
302.814	302.769	21.391549587249756	44	37.2962962963	17.9460401385	111.0	15.0	37.2962962963	17.9460401385	1007	46186
221.428	221.271	21.70483946800232	45	39.5384615385	11.5799254987	67.0	20.0	39.5384615385	11.5799254987	1028	47214
289.464	289.162	22.229392051696777	46	41.24	16.0506199257	79.0	18.0	41.24	16.0506199257	1031	48245
273.27	272.767	22.58793020248413	47	35.1379310345	17.5572445759	96.0	14.0	35.1379310345	17.5572445759	1019	49264
333.094	332.832	23.05909252166748	48	40.88	19.1401567392	79.0	17.0	40.88	19.1401567392	1022	50286
334.797	334.42	23.5011944770813	49	42.28	17.6782804594	105.0	16.0	42.28	17.6782804594	1057	51343
217.946	218.167	23.892179489135742	50	37.1481481481	13.0602697031	66.0	14.0	37.1481481481	13.0602697031	1003	52346
202.8	202.642	24.23547124862671	51	34.8620689655	13.247573982	68.0	15.0	34.8620689655	13.247573982	1011	53357
240.435	240.444	24.713812351226807	52	36.1428571429	15.205060919	75.0	17.0	36.1428571429	15.205060919	1012	54369
366.915	365.017	25.189885139465332	53	41.8333333333	19.4779077133	100.0	18.0	41.8333333333	19.4779077133	1004	55373
230.021	230.11	25.67558264732361	54	34.7	15.7842748751	70.0	16.0	34.7	15.7842748751	1041	56414
198.481	198.258	26.102548122406006	55	35.9285714286	11.3827205241	63.0	20.0	35.9285714286	11.3827205241	1006	57420
214.754	214.461	26.425029516220093	56	31.8125	15.5953468621	69.0	12.0	31.8125	15.5953468621	1018	58438
184.908	184.971	26.79601001739502	57	32.4838709677	12.9909918361	58.0	12.0	32.4838709677	12.9909918361	1007	59445
243.362	242.794	27.153082847595215	58	32.5806451613	16.6632185125	82.0	13.0	32.5806451613	16.6632185125	1010	60455
256.014	256.399	27.512139558792114	59	33.5666666667	17.5531257109	81.0	11.0	33.5666666667	17.5531257109	1007	61462
154.461	154.48	27.936652660369873	60	29.3714285714	11.4294999623	61.0	14.0	29.3714285714	11.4294999623	1028	62490
248.243	247.863	28.366978406906128	61	33.8666666667	16.8636360914	79.0	13.0	33.8666666667	16.8636360914	1016	63506
210.491	210.204	28.66529893875122	62	34.7586206897	13.7781815837	66.0	19.0	34.7586206897	13.7781815837	1008	64514
261.865	261.939	29.105370044708252	63	33.5483870968	17.3908368711	82.0	12.0	33.5483870968	17.3908368711	1040	65554
171.754	171.479	29.5072181224823	64	27.4864864865	13.2779468081	82.0	13.0	27.4864864865	13.2779468081	1017	66571
167.387	167.394	29.790886640548706	65	29.2571428571	12.5660378052	70.0	11.0	29.2571428571	12.5660378052	1024	67595
149.723	149.77	30.063735246658325	66	28.7428571429	11.4326421322	60.0	12.0	28.7428571429	11.4326421322	1006	68601
263.901	263.956	30.385212659835815	67	31.65625	16.9255896777	108.0	10.0	31.65625	16.9255896777	1013	69614
178.331	178.343	30.722501277923584	68	28.7777777778	14.3354864877	62.0	10.0	28.7777777778	14.3354864877	1036	70650
133.159	133.186	31.04522132873535	69	25.325	11.4572848005	62.0	13.0	25.325	11.4572848005	1013	71663
206.448	206.163	31.346954822540283	70	27.4864864865	15.7112829514	84.0	11.0	27.4864864865	15.7112829514	1017	72680
197.948	197.836	31.706110954284668	71	33.4838709677	13.5214786549	62.0	11.0	33.4838709677	13.5214786549	1038	73718
121.011	120.915	32.131173849105835	72	25.475	10.3826477837	52.0	10.0	25.475	10.3826477837	1019	74737
148.815	148.784	32.45207238197327	73	27.1351351351	12.185862793	62.0	12.0	27.1351351351	12.185862793	1004	75741
165.078	165.161	32.9462366104126	74	26.6842105263	13.9832705744	61.0	11.0	26.6842105263	13.9832705744	1014	76755
142.841	142.867	33.225820541381836	75	26.3076923077	12.1616333378	62.0	11.0	26.3076923077	12.1616333378	1026	77781
124.677	124.678	33.49619483947754	76	25.5609756098	10.6588993631	50.0	9.0	25.5609756098	10.6588993631	1048	78829
177.491	177.449	33.91060256958008	77	28.0540540541	14.1362978179	68.0	12.0	28.0540540541	14.1362978179	1038	79867
161.804	161.653	34.26306629180908	78	27.5405405405	13.0665543641	69.0	12.0	27.5405405405	13.0665543641	1019	80886
200.868	200.752	34.563042879104614	79	28.8857142857	15.2592293918	76.0	11.0	28.8857142857	15.2592293918	1011	81897
200.901	200.847	35.027809143066406	80	29.5882352941	15.1756725736	80.0	11.0	29.5882352941	15.1756725736	1006	82903
198.899	198.795	35.37559962272644	81	29.1111111111	15.4628188062	73.0	11.0	29.1111111111	15.4628188062	1048	83951
211.684	211.569	35.987934827804565	82	32.375	15.1755354107	74.0	9.0	32.375	15.1755354107	1036	84987
166.082	166.055	36.421085834503174	83	27.9722222222	13.3780211772	67.0	11.0	27.9722222222	13.3780211772	1007	85994
201.401	201.394	36.84319806098938	84	32.4516129032	13.9580909816	79.0	12.0	32.4516129032	13.9580909816	1006	87000
177.339	177.311	37.207014322280884	85	28.5	14.160783092	70.0	13.0	28.5	14.160783092	1026	88026
191.468	191.32	37.60191297531128	86	29.4411764706	14.7133216477	72.0	12.0	29.4411764706	14.7133216477	1001	89027
150.306	150.362	37.98536992073059	87	28.5833333333	11.4270026205	64.0	11.0	28.5833333333	11.4270026205	1029	90056
218.602	218.627	38.51458168029785	88	31.303030303	15.9059448549	84.0	10.0	31.303030303	15.9059448549	1033	91089
212.646	212.646	38.903728008270264	89	32.3225806452	14.8005821524	76.0	15.0	32.3225806452	14.8005821524	1002	92091
262.886	262.719	39.424994468688965	90	34.6	17.8710193703	89.0	11.0	34.6	17.8710193703	1038	93129
165.456	165.476	39.76771640777588	91	31.65625	11.2877405152	67.0	14.0	31.65625	11.2877405152	1013	94142
189.354	189.301	40.13754868507385	92	28.6571428571	14.6012579833	82.0	12.0	28.6571428571	14.6012579833	1003	95145
162.998	162.987	40.49147319793701	93	30.3333333333	12.2020034785	63.0	14.0	30.3333333333	12.2020034785	1001	96146
131.565	131.566	40.79842948913574	94	27.1621621622	10.7966799539	52.0	13.0	27.1621621622	10.7966799539	1005	97151
157.354	157.311	41.25017786026001	95	27.9722222222	12.5620374124	75.0	13.0	27.9722222222	12.5620374124	1007	98158
211.702	211.643	41.7550995349884	96	28.5	15.3306157012	98.0	13.0	28.5	15.3306157012	1026	99184
172.005	171.968	42.09405493736267	97	28.6486486486	13.3502023797	79.0	11.0	28.6486486486	13.3502023797	1060	100244
167.935	167.785	42.373868227005005	98	28.6285714286	13.2968002903	71.0	11.0	28.6285714286	13.2968002903	1002	101246
199.574	199.466	42.670889377593994	99	30.9696969697	14.4484136667	83.0	10.0	30.9696969697	14.4484136667	1022	102268
